time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
1970/01/01/07:20:04.489000,-0.75,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.539000,-0.75,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.589000,-0.749475002289,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.640000,-0.721050024033,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.689000,-0.692699968815,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.742000,-0.664274990559,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.790000,-0.636000037193,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.839000,-0.60877507925,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.889000,-0.582599937916,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.939000,-0.55755007267,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:04.989000,-0.533550024033,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.039000,-0.51067507267,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.090000,-0.488775014877,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.140000,-0.467774927616,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.189000,-0.447749912739,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.240000,-0.428625047207,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.289000,-0.410249948502,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.339000,-0.392774999142,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.390000,-0.392774999142,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.439000,-0.375975072384,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.489000,-0.359924912453,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.540000,-0.34462505579,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.590000,-0.329625070095,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.639000,-0.31500005722,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.690000,-0.300974965096,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.740000,-0.287549972534,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.790000,-0.274725079536,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.840000,-0.262425005436,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.889000,-0.250725030899,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.939000,-0.239550054073,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:05.989000,-0.228900074959,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.040000,-0.218699991703,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.090000,-0.20894998312,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.140000,-0.199724972248,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.190000,-0.190874934196,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.239000,-0.182400047779,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.289000,-0.174299955368,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.339000,-0.166575014591,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.390000,-0.159225046635,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.439000,-0.152174949646,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.489000,-0.145500004292,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.539000,-0.139050006866,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.589000,-0.132974982262,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.640000,-0.1271250844,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.690000,-0.121499955654,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.739000,-0.116175055504,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.790000,-0.111074924469,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.839000,-0.10627502203,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.889000,-0.101550042629,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.939000,-0.0971249341965,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:06.989000,-0.092924952507,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:07.045000,-0.0888749957085,-0.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:07.089000,-0.0849750638008,-0.0,0.0,0.0,0.0,0.0
