time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
1970/01/01/07:20:23.719000,0.0,-1.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:23.770000,0.0,-1.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:23.820000,0.0,-1.0,0.0,0.0,0.0,0.0
1970/01/01/07:20:23.869000,0.0,-0.97570002079,0.0,0.0,0.0,0.0
1970/01/01/07:20:23.919000,0.0,-0.950449943542,0.0,0.0,0.0,0.0
1970/01/01/07:20:23.970000,0.0,-0.925150036812,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.020000,0.0,-0.899899959564,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.069000,0.0,-0.875300049782,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.120000,0.0,-0.851349949837,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.169000,0.0,-0.828050017357,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.220000,0.0,-0.805400013924,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.270000,0.0,-0.783400058746,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.319000,0.0,-0.761999964714,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.369000,0.0,-0.741199970245,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.419000,0.0,-0.720999956131,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.470000,0.0,-0.70140004158,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.520000,0.0,-0.682299971581,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.569000,0.0,-0.663750052452,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.619000,0.0,-0.645699977875,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.670000,0.0,-0.628200054169,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.719000,0.0,-0.611150026321,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.769000,0.0,-0.594599962234,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.819000,0.0,-0.578549981117,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.870000,0.0,-0.562899947166,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.919000,0.0,-0.547700047493,0.0,0.0,0.0,0.0
1970/01/01/07:20:24.969000,0.0,-0.532950043678,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.020000,0.0,-0.51859998703,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.070000,0.0,-0.504649996758,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.119000,0.0,-0.491099953651,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.169000,0.0,-0.477900028229,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.220000,0.0,-0.465100049973,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.270000,0.0,-0.452649950981,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.320000,0.0,-0.440500020981,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.370000,0.0,-0.428750038147,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.419000,0.0,-0.417299985886,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.469000,0.0,-0.406149983406,0.0,0.0,0.0,0.0
1970/01/01/07:20:25.520000,0.0,-0.395349979401,0.0,0.0,0.0,0.0
