time,.x,.y,.theta
1970/01/01/07:24:04.456000,-1.9069561301,-1.18855567895,-0.000541100485442
1970/01/01/07:24:04.506000,-1.90695571641,-1.18855568016,-0.000541082922674
1970/01/01/07:24:04.556000,-1.90695530309,-1.18855568137,-0.000541065365954
1970/01/01/07:24:04.606000,-1.90695489013,-1.18855568258,-0.000541047815615
1970/01/01/07:24:04.656000,-1.90695447753,-1.18855568378,-0.000541030271641
1970/01/01/07:24:04.706000,-1.9069540653,-1.18855568499,-0.000541012734005
1970/01/01/07:24:04.756000,-1.90695365342,-1.1885556862,-0.000540995202702
1970/01/01/07:24:04.806000,-1.90695324191,-1.18855568741,-0.000540977677745
1970/01/01/07:24:04.906000,-1.90695283075,-1.18855568862,-0.000540960159152
1970/01/01/07:24:04.956000,-1.90695241996,-1.18855568983,-0.000540942646945
1970/01/01/07:24:05.006000,-1.90695200952,-1.18855569104,-0.000540925141148
1970/01/01/07:24:05.056000,-1.90695159945,-1.18855569225,-0.000540907641783
1970/01/01/07:24:05.106000,-1.90695118973,-1.18855569346,-0.000540890148872
1970/01/01/07:24:05.156000,-1.90695078038,-1.18855569467,-0.000540872662439
1970/01/01/07:24:05.206000,-1.90695037138,-1.18855569588,-0.000540855182504
1970/01/01/07:24:05.256000,-1.90694996274,-1.1885556971,-0.000540837709089
1970/01/01/07:24:05.306000,-1.90694955446,-1.18855569831,-0.000540820242214
1970/01/01/07:24:05.356000,-1.90694914654,-1.18855569953,-0.000540802781899
1970/01/01/07:24:05.406000,-1.90694873897,-1.18855570074,-0.000540785328164
1970/01/01/07:24:05.456000,-1.90694833176,-1.18855570196,-0.000540767881027
1970/01/01/07:24:05.507000,-1.9069502725,-1.18855570259,-0.000540750092148
1970/01/01/07:24:05.556000,-1.90695241337,-1.18855570285,-0.000540732339823
1970/01/01/07:24:05.606000,-1.90695455458,-1.18855570313,-0.000540714614371
1970/01/01/07:24:05.656000,-1.90695669611,-1.1885557034,-0.000540696898834
1970/01/01/07:24:05.706000,-1.9069562906,-1.18855570408,-0.000540679492204
1970/01/01/07:24:05.756000,-1.90695588543,-1.18855570534,-0.00054066209579
1970/01/01/07:24:05.806000,-1.90695548062,-1.18855570657,-0.00054064469751
1970/01/01/07:24:05.856000,-1.90695507617,-1.18855570779,-0.000540627304243
1970/01/01/07:24:05.906000,-1.90695467207,-1.18855570901,-0.00054060991743
1970/01/01/07:24:05.956000,-1.90695426833,-1.18855571024,-0.000540592537259
1970/01/01/07:24:06.006000,-1.90695386494,-1.18855571146,-0.00054057516373
1970/01/01/07:24:06.056000,-1.90695346191,-1.18855571268,-0.000540557796839
1970/01/01/07:24:06.106000,-1.90695305922,-1.1885557139,-0.000540540436592
1970/01/01/07:24:06.156000,-1.9069526569,-1.18855571513,-0.000540523083006
1970/01/01/07:24:06.206000,-1.90695225492,-1.18855571635,-0.000540505736102
1970/01/01/07:24:06.256000,-1.9069518533,-1.18855571758,-0.000540488395899
1970/01/01/07:24:06.306000,-1.90695145204,-1.1885557188,-0.000540471062421
1970/01/01/07:24:06.356000,-1.90695105112,-1.18855572003,-0.000540453735689
1970/01/01/07:24:06.406000,-1.90695065056,-1.18855572126,-0.000540436415724
1970/01/01/07:24:06.456000,-1.90695025035,-1.18855572249,-0.000540419103792
1970/01/01/07:24:06.506000,-1.90694985049,-1.18855572371,-0.000540401799456
1970/01/01/07:24:06.556000,-1.90694945098,-1.18855572494,-0.000540384501802
1970/01/01/07:24:06.606000,-1.90694905182,-1.18855572617,-0.000540367210981
1970/01/01/07:24:06.656000,-1.90694970194,-1.18855572731,-0.000540349778684
1970/01/01/07:24:06.706000,-1.90695185086,-1.18855572758,-0.000540332145958
1970/01/01/07:24:06.756000,-1.90695400011,-1.18855572786,-0.000540314574855
1970/01/01/07:24:06.806000,-1.90695614969,-1.18855572814,-0.00054029701873
1970/01/01/07:24:06.856000,-1.90695710083,-1.18855572827,-0.000540279616688
1970/01/01/07:24:06.906000,-1.90695670368,-1.18855572957,-0.000540262388896
1970/01/01/07:24:06.956000,-1.90695630688,-1.18855573082,-0.000540245153413
1970/01/01/07:24:07.008000,-1.90695591043,-1.18855573206,-0.000540227919539
1970/01/01/07:24:07.056000,-1.90695551432,-1.1885557333,-0.000540210691644
1970/01/01/07:24:07.106000,-1.90695500919,-1.18836040102,-0.000540164020989
1970/01/01/07:24:07.156000,-1.90695431624,-1.18782188008,-0.000540095330467
1970/01/01/07:24:07.206000,-1.90695343877,-1.18694070635,-0.000540026636025
1970/01/01/07:24:07.256000,-1.90695237686,-1.1857169305,-0.000539957931703
1970/01/01/07:24:07.306000,-1.90695113519,-1.18415915516,-0.000539889213634
1970/01/01/07:24:07.356000,-1.90694971865,-1.18227628182,-0.000539820478765
1970/01/01/07:24:07.456000,-1.90694813157,-1.18007625554,-0.000539751724609
