rosbagTimestamp,linear,x,y,z,angular,x,y,z
80362000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80372000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80382000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80392000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80402000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80412000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80423000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80432000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80442000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80452000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80462000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80472000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80482000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80492000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80502000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80512000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80522000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80532000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80542000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80553000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80562000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80573000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80582000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80592000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80602000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80612000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80622000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80632000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80642000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80652000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80662000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80672000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80682000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80692000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80702000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80712000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80723000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80732000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80743000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80752000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80762000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80772000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80782000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80793000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80803000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80812000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80822000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80832000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80843000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80852000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80862000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80872000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80883000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80892000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80902000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80912000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80922000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80932000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80942000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80952000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80962000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80972000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80982000000,,0.0,0.0,0.0,,0.0,0.0,0.0
80992000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81003000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81012000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81022000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81032000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81043000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81052000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81062000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81072000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81083000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81092000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81103000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81112000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81122000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81132000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81142000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81152000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81162000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81172000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81182000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81192000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81202000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81212000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81223000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81232000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81242000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81253000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81263000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81272000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81282000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81293000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81302000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81312000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81322000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81332000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81342000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81352000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81362000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81372000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81382000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81392000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81403000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81412000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81422000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81432000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81443000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81452000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81462000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81472000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81482000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81492000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81502000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81512000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81522000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81532000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81542000000,,0.0,0.0,0.0,,0.0,0.0,0.0
81552000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81562000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81572000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81583000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81592000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81602000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81612000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81622000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81633000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81642000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81652000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81662000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81672000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81682000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81693000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81702000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81712000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81722000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81732000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81742000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81752000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81762000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81772000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81782000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81792000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81803000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81812000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81822000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81833000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81842000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81852000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81862000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81872000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81883000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81892000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81902000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81913000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81922000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81933000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81942000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81953000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81962000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81972000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81983000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
81992000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82002000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82012000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82022000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82033000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82042000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82052000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82062000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82072000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82082000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82092000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82102000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82112000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82122000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82132000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82142000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82152000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82162000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82172000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82182000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82192000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82202000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82213000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82222000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82232000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82243000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82252000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82262000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82273000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82282000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82292000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82302000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82312000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82322000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82332000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82341000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82352000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82363000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82372000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82382000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82392000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82402000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82412000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82422000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82432000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82442000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82452000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82463000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82473000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82482000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82492000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82503000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82512000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82523000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82532000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82542000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82552000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82563000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82572000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82582000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82592000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82602000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82612000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82622000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82632000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82643000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82652000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82663000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82672000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82682000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82693000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82702000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82712000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82722000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82732000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82743000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82752000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82762000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82773000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82782000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82792000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82802000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82812000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82822000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82832000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82843000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82852000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82863000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82872000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82883000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82892000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82903000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82912000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82922000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82933000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82942000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82952000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82962000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82972000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82982000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
82992000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83002000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83013000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83022000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83032000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83042000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83052000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83062000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83071000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83082000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83092000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83102000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83112000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83122000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83132000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83142000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83152000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83162000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83172000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83182000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83192000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83202000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83212000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83222000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83232000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83242000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83252000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83262000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83273000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83282000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83292000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83302000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83313000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83322000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83332000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83343000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83352000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83362000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83373000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83382000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83392000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83402000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83412000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83422000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83432000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83443000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83452000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83463000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83472000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83482000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83492000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83502000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83512000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83522000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83532000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83542000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83552000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83562000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83572000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83582000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83593000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83602000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83613000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83622000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83633000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83642000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83652000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83662000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83673000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83683000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83692000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83703000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83712000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83723000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83732000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83742000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83752000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83762000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83773000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83782000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83792000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83802000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83812000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83822000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83832000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83842000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83852000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83862000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83872000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83883000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83892000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83902000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83912000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83923000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83933000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83942000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83952000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
83962000000,,0.5,0.0,0.0,,0.0,0.0,-0.25
