rosbagTimestamp,linear,x,y,z,angular,x,y,z
79942000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
79952000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
79963000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
79972000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
79983000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
79992000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
80003000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
80012000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
80022000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
80032000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
80042000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
80052000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
80062000000,,0.0,0.0,0.0,,0.0,0.0,1.01999999071
80073000000,,0.0,0.0,0.0,,0.0,0.0,-0.0644805772455
80082000000,,0.0,0.0,0.0,,0.0,0.0,-0.0714285776489
80092000000,,0.0,0.0,0.0,,0.0,0.0,-0.078376660299
80102000000,,0.0,0.0,0.0,,0.0,0.0,-0.0853247477872
80113000000,,0.0,0.0,0.0,,0.0,0.0,-0.0888961498185
80122000000,,0.0,0.0,0.0,,0.0,0.0,-0.0884415966583
80132000000,,0.0,0.0,0.0,,0.0,0.0,-0.0879221073323
80142000000,,0.0,0.0,0.0,,0.0,0.0,-0.0873376818406
80152000000,,0.0,0.0,0.0,,0.0,0.0,-0.0873376818406
80162000000,,0.0,0.0,0.0,,0.0,0.0,-0.0867532563489
80172000000,,0.0,0.0,0.0,,0.0,0.0,-0.0861689179419
80182000000,,0.0,0.0,0.0,,0.0,0.0,-0.0855844924502
80193000000,,0.0,0.0,0.0,,0.0,0.0,-0.0849351307927
80202000000,,0.0,0.0,0.0,,0.0,0.0,-0.084350705301
80212000000,,0.0,0.0,0.0,,0.0,0.0,-0.0837662798093
80222000000,,0.0,0.0,0.0,,0.0,0.0,-0.0831818543176
80232000000,,0.0,0.0,0.0,,0.0,0.0,-0.0825974288259
80242000000,,0.0,0.0,0.0,,0.0,0.0,-0.0820130807428
80252000000,,0.0,0.0,0.0,,0.0,0.0,-0.0820130807428
80263000000,,0.0,0.0,0.0,,0.0,0.0,-0.0814935914168
80272000000,,0.0,0.0,0.0,,0.0,0.0,-0.0809091707631
80282000000,,0.0,0.0,0.0,,0.0,0.0,-0.0803247452714
80292000000,,0.0,0.0,0.0,,0.0,0.0,-0.0798052559454
80303000000,,0.0,0.0,0.0,,0.0,0.0,-0.0792208304537
80312000000,,0.0,0.0,0.0,,0.0,0.0,-0.078636404962
80322000000,,0.0,0.0,0.0,,0.0,0.0,-0.078116915636
80333000000,,0.0,0.0,0.0,,0.0,0.0,-0.0775974263101
80342000000,,0.0,0.0,0.0,,0.0,0.0,-0.0770130008184
80352000000,,0.0,0.0,0.0,,0.0,0.0,-0.0764935114924
80362000000,,0.0,0.0,0.0,,0.0,0.0,-0.0759741092511
80372000000,,0.0,0.0,0.0,,0.0,0.0,-0.0759741092511
80382000000,,0.0,0.0,0.0,,0.0,0.0,-0.0754546199252
80393000000,,0.0,0.0,0.0,,0.0,0.0,-0.0748701944335
80402000000,,0.0,0.0,0.0,,0.0,0.0,-0.0743507051075
80412000000,,0.0,0.0,0.0,,0.0,0.0,-0.0738312157815
80423000000,,0.0,0.0,0.0,,0.0,0.0,-0.0733766626213
80432000000,,0.0,0.0,0.0,,0.0,0.0,-0.0728571732953
80442000000,,0.0,0.0,0.0,,0.0,0.0,-0.0723376839694
80453000000,,0.0,0.0,0.0,,0.0,0.0,-0.0718181946434
80462000000,,0.0,0.0,0.0,,0.0,0.0,-0.0712987924021
80473000000,,0.0,0.0,0.0,,0.0,0.0,-0.0708442392419
80482000000,,0.0,0.0,0.0,,0.0,0.0,-0.0708442392419
80492000000,,0.0,0.0,0.0,,0.0,0.0,-0.0703247499159
80502000000,,0.0,0.0,0.0,,0.0,0.0,-0.06980526059
80512000000,,0.0,0.0,0.0,,0.0,0.0,-0.0693507074297
80522000000,,0.0,0.0,0.0,,0.0,0.0,-0.0688961542695
80532000000,,0.0,0.0,0.0,,0.0,0.0,-0.0683766649436
80542000000,,0.0,0.0,0.0,,0.0,0.0,-0.0679221117833
80552000000,,0.0,0.0,0.0,,0.0,0.0,-0.0674026224574
80562000000,,0.0,0.0,0.0,,0.0,0.0,-0.0669480692971
80573000000,,0.0,0.0,0.0,,0.0,0.0,-0.0664935983836
80582000000,,0.0,0.0,0.0,,0.0,0.0,-0.0660390452234
80592000000,,0.0,0.0,0.0,,0.0,0.0,-0.0660390452234
80602000000,,0.0,0.0,0.0,,0.0,0.0,-0.0655844920631
80612000000,,0.0,0.0,0.0,,0.0,0.0,-0.0651299389029
80622000000,,0.0,0.0,0.0,,0.0,0.0,-0.0646753857427
80632000000,,0.0,0.0,0.0,,0.0,0.0,-0.0642208325825
80643000000,,0.0,0.0,0.0,,0.0,0.0,-0.0637662794222
80653000000,,0.0,0.0,0.0,,0.0,0.0,-0.063311726262
80662000000,,0.0,0.0,0.0,,0.0,0.0,-0.0628572601865
80672000000,,0.0,0.0,0.0,,0.0,0.0,-0.062467643192
80682000000,,-0.0591679632664,0.00290354378521,0.0,,0.0,0.0,-0.0620130900318
80692000000,,-0.0587572276592,0.00286394339055,0.0,,0.0,0.0,-0.0615584497869
80702000000,,-0.0584172725677,0.00283137448132,0.0,,0.0,0.0,-0.0615584497869
80712000000,,-0.0583492815495,0.00282488297671,0.0,,0.0,0.0,-0.0611688327924
80722000000,,-0.0571314811707,0.0027468111366,0.0,,0.0,0.0,-0.0607142796322
80733000000,,-0.0559223234653,0.00267035458237,0.0,,0.0,0.0,-0.0602598135567
80742000000,,-0.0547182023525,0.00259515959769,0.0,,0.0,0.0,-0.0598701965622
80752000000,,-0.0535252094269,0.00252154599875,0.0,,0.0,0.0,-0.0594805795677
80762000000,,-0.0523518264294,0.00245000962168,0.0,,0.0,0.0,-0.0590260264075
80773000000,,-0.0511995136738,0.00238060373813,0.0,,0.0,0.0,-0.058636409413
80782000000,,-0.0500696182251,0.002313371934,0.0,,0.0,0.0,-0.0582468795032
80792000000,,-0.0489604860544,0.0022481739521,0.0,,0.0,0.0,-0.057792326343
80804000000,,-0.0478698343039,0.00218482576311,0.0,,0.0,0.0,-0.0574026222638
80813000000,,-0.0468992829323,0.00212909951806,0.0,,0.0,0.0,-0.0574026222638
80822000000,,-0.046802225709,0.00212357565761,0.0,,0.0,0.0,-0.0570130052694
80833000000,,-0.0457511454821,0.00206399206072,0.0,,0.0,0.0,-0.0566233882749
80842000000,,-0.0447200030088,0.00200623963028,0.0,,0.0,0.0,-0.0562338583651
80853000000,,-0.0437011539936,0.00194982551038,0.0,,0.0,0.0,-0.0558442413706
80863000000,,-0.0426909267902,0.00189454872161,0.0,,0.0,0.0,-0.0554546243762
80872000000,,-0.0417006075382,0.00184103194624,0.0,,0.0,0.0,-0.055064920297
80882000000,,-0.0407268941402,0.00178905297071,0.0,,0.0,0.0,-0.0546753903872
80892000000,,-0.0397711366415,0.00173866096884,0.0,,0.0,0.0,-0.0542857733927
80902000000,,-0.0388330847025,0.00168981235474,0.0,,0.0,0.0,-0.0538961563983
80913000000,,-0.0379961490631,0.00164673198014,0.0,,0.0,0.0,-0.0535065394038
80922000000,,-0.0371755510569,0.00160497520119,0.0,,0.0,0.0,-0.0535065394038
80932000000,,-0.0370117902756,0.00159671958536,0.0,,0.0,0.0,-0.053181858575
80943000000,,-0.0361264228821,0.00155230266973,0.0,,0.0,0.0,-0.0527922415806
80952000000,,-0.0352558612823,0.00150916147977,0.0,,0.0,0.0,-0.0524026245861
80962000000,,-0.0343957006931,0.00146703962237,0.0,,0.0,0.0,-0.0520780308421
80972000000,,-0.0335440546274,0.00142584135756,0.0,,0.0,0.0,-0.0516884138476
80982000000,,-0.0327096760273,0.0013859892264,0.0,,0.0,0.0,-0.0512987097684
80992000000,,-0.0318907558918,0.00134736532345,0.0,,0.0,0.0,-0.0509740289397
81002000000,,-0.0310859620571,0.00130988173187,0.0,,0.0,0.0,-0.0505844990299
81012000000,,-0.0302978098392,0.00127363838255,0.0,,0.0,0.0,-0.0502598182012
81022000000,,-0.0295243561268,0.00123851690441,0.0,,0.0,0.0,-0.0499350502877
81032000000,,-0.028892108798,0.00121012423187,0.0,,0.0,0.0,-0.0499350502877
81042000000,,-0.0287656575441,0.00120449820533,0.0,,0.0,0.0,-0.049545520378
81052000000,,-0.0280211240053,0.00117153311148,0.0,,0.0,0.0,-0.0492208395492
81062000000,,-0.0272897541523,0.00113955587149,0.0,,0.0,0.0,-0.0488961587205
81072000000,,-0.0265670418739,0.0011083480902,0.0,,0.0,0.0,-0.048506541726
81083000000,,-0.0258526623249,0.00107788452879,0.0,,0.0,0.0,-0.0481818608973
81093000000,,-0.0251505494118,0.00104832546785,0.0,,0.0,0.0,-0.0478571800686
81102000000,,-0.0244630143046,0.00101975193247,0.0,,0.0,0.0,-0.0475325863246
81113000000,,-0.0237876102328,0.000992040615529,0.0,,0.0,0.0,-0.0472078184111
81122000000,,-0.0231251060963,0.00096520697698,0.0,,0.0,0.0,-0.0468831375824
81133000000,,-0.0225353091955,0.000941604655236,0.0,,0.0,0.0,-0.0468831375824
81142000000,,-0.0219036236405,0.000916639249772,0.0,,0.0,0.0,-0.0465585438384
81153000000,,-0.0218399882317,0.00091414898634,0.0,,0.0,0.0,-0.0462337759249
81162000000,,-0.0212156265974,0.000889819581062,0.0,,0.0,0.0,-0.0459091821809
81172000000,,-0.0206005915999,0.000866166036576,0.0,,0.0,0.0,-0.0455845013522
81182000000,,-0.0199952095747,0.000843181367964,0.0,,0.0,0.0,-0.0452597334387
81192000000,,-0.0193958953023,0.000820714328438,0.0,,0.0,0.0,-0.0449351396947
81202000000,,-0.0188091605902,0.000799005478621,0.0,,0.0,0.0,-0.044610458866
81212000000,,-0.0182329282165,0.000777962245047,0.0,,0.0,0.0,-0.0442857780373
81222000000,,-0.0176689758897,0.000757635198534,0.0,,0.0,0.0,-0.0440260333743
81232000000,,-0.0171152561903,0.0007379360497,0.0,,0.0,0.0,-0.0437013525455
81242000000,,-0.0165725305676,0.000718878395855,0.0,,0.0,0.0,-0.0433766717168
81253000000,,-0.0160902008414,0.000702147185802,0.0,,0.0,0.0,-0.0433766717168
81262000000,,-0.0160419672728,0.00070049026981,0.0,,0.0,0.0,-0.0430519908881
81272000000,,-0.0155211225152,0.000682672020048,0.0,,0.0,0.0,-0.0427922462251
81282000000,,-0.0150101944804,0.000665420712903,0.0,,0.0,0.0,-0.0424675653964
81292000000,,-0.0145056992769,0.000648616161197,0.0,,0.0,0.0,-0.0422078207334
81302000000,,-0.0140061959624,0.000632191728801,0.0,,0.0,0.0,-0.0418832221513
81312000000,,-0.013517318666,0.000616328325123,0.0,,0.0,0.0,-0.0416233952417
81323000000,,-0.0130380913615,0.000600983109325,0.0,,0.0,0.0,-0.0412987966596
81333000000,,-0.0125677257776,0.00058611985296,0.0,,0.0,0.0,-0.0410389697499
81342000000,,-0.0121075160801,0.000571768451482,0.0,,0.0,0.0,-0.0407142889212
81352000000,,-0.0116970159113,0.000559122953564,0.0,,0.0,0.0,-0.0407142889212
81362000000,,-0.0112938843668,0.000546853989363,0.0,,0.0,0.0,-0.0401947971762
81372000000,,-0.0112134210765,0.000544429942966,0.0,,0.0,0.0,-0.0401947971762
81382000000,,-0.0107810966671,0.000531468866393,0.0,,0.0,0.0,-0.0398702034322
81392000000,,-0.0103550113738,0.000518875475973,0.0,,0.0,0.0,-0.0396104587692
81402000000,,-0.00993644297123,0.000506655825302,0.0,,0.0,0.0,-0.0393507141062
81412000000,,-0.00952244475484,0.000494736852124,0.0,,0.0,0.0,-0.0390909694433
81422000000,,-0.00911628082395,0.000483198137954,0.0,,0.0,0.0,-0.0387662886145
81432000000,,-0.00871898308396,0.000472060218453,0.0,,0.0,0.0,-0.0385065439515
81443000000,,-0.0083297714591,0.000461293617263,0.0,,0.0,0.0,-0.0382467992886
81452000000,,-0.00794818177819,0.000450874911621,0.0,,0.0,0.0,-0.0379870546256
81462000000,,-0.00757520571351,0.000440822262317,0.0,,0.0,0.0,-0.0379870546256
81472000000,,-0.00724255517125,0.000431967061013,0.0,,0.0,0.0,-0.0377273946283
81482000000,,-0.00720929056406,0.000431090313941,0.0,,0.0,0.0,-0.0374675652996
81492000000,,-0.00685189440846,0.00042170942761,0.0,,0.0,0.0,-0.0372079053023
81503000000,,-0.00649983212352,0.000412608869374,0.0,,0.0,0.0,-0.0369480759736
81512000000,,-0.00615368708968,0.000403774809092,0.0,,0.0,0.0,-0.0366884159763
81522000000,,-0.00581131987274,0.000395150529221,0.0,,0.0,0.0,-0.0364285866477
81532000000,,-0.00547613427043,0.000386817846447,0.0,,0.0,0.0,-0.0361689266504
81543000000,,-0.00514804013073,0.000378767517395,0.0,,0.0,0.0,-0.0359090973217
81552000000,,-0.00482754297554,0.000371003127657,0.0,,0.0,0.0,-0.0356494373244
81562000000,,-0.00451338142157,0.00036349138245,0.0,,0.0,0.0,-0.0353896926614
81572000000,,-0.00420602299273,0.00035623551812,0.0,,0.0,0.0,-0.0351948841642
81582000000,,0.00230839643627,1.60005714861e-05,0.0,,0.0,0.0,-0.0351948841642
81592000000,,0.0029597658664,-1.93431391381e-05,0.0,,0.0,0.0,-0.0365584589792
81602000000,,0.010117726028,-0.000408297497779,0.0,,0.0,0.0,-0.0362987143162
81612000000,,0.0178693383932,-0.000847013387829,0.0,,0.0,0.0,-0.0376623737968
81622000000,,0.0249310389161,-0.00125941261649,0.0,,0.0,0.0,-0.0390908823585
81632000000,,0.0313226819038,-0.00164203550667,0.0,,0.0,0.0,-0.0420779484019
81642000000,,0.0388529956341,-0.00211209729314,0.0,,0.0,0.0,-0.0434416078826
81652000000,,0.0450429737568,-0.00250596050173,0.0,,0.0,0.0,-0.0448051802785
81662000000,,0.0523958325386,-0.00299143753946,0.0,,0.0,0.0,-0.0461688397592
81672000000,,0.0590220749378,-0.00343839712441,0.0,,0.0,0.0,-0.0475324121551
81682000000,,0.0649377346039,-0.003844172135,0.0,,0.0,0.0,-0.0472078184111
81692000000,,0.0707913815975,-0.00425839424133,0.0,,0.0,0.0,-0.0488312225548
81702000000,,0.0765646159649,-0.00467617623508,0.0,,0.0,0.0,-0.0501947949507
81712000000,,0.0777172923088,-0.00476208180189,0.0,,0.0,0.0,-0.0514935182657
81728000000,,0.0839759469032,-0.00522957853973,0.0,,0.0,0.0,-0.0527922415806
81732000000,,0.0901573240757,-0.00570142157376,0.0,,0.0,0.0,-0.0553896011257
81742000000,,0.0990657150745,-0.00639724731445,0.0,,0.0,0.0,-0.0553896011257
81752000000,,0.102404069901,-0.00666680857539,0.0,,0.0,0.0,-0.0566233882749
81763000000,,0.109038901329,-0.00721093341708,0.0,,0.0,0.0,-0.0562986203614
81772000000,,0.114934372902,-0.00769960582256,0.0,,0.0,0.0,-0.055909003367
81782000000,,0.120753347874,-0.00819178596139,0.0,,0.0,0.0,-0.0555194734572
81792000000,,0.125865876675,-0.00862797126174,0.0,,0.0,0.0,-0.0616883221184
81802000000,,0.130986785889,-0.00908207967877,0.0,,0.0,0.0,-0.0616883221184
81812000000,,0.131498742104,-0.00912875533104,0.0,,0.0,0.0,-0.0612987051239
81823000000,,0.13704508543,-0.00963335484266,0.0,,0.0,0.0,-0.0609090881294
81832000000,,0.142550897598,-0.01013436988,0.0,,0.0,0.0,-0.0670130054629
81842000000,,0.147994422913,-0.0106409408152,0.0,,0.0,0.0,-0.0665584523027
81852000000,,0.153401947021,-0.011155924201,0.0,,0.0,0.0,-0.0661688353082
81862000000,,0.158742189407,-0.0116699807346,0.0,,0.0,0.0,-0.0657142773099
81872000000,,0.164640760422,-0.0122517816722,0.0,,0.0,0.0,-0.0653246603154
81883000000,,0.1698325634,-0.0127679228783,0.0,,0.0,0.0,-0.0729870456268
81892000000,,0.174939513206,-0.0132875069976,0.0,,0.0,0.0,-0.0725324924666
81902000000,,0.17932754755,-0.0137357458472,0.0,,0.0,0.0,-0.0720779393064
81913000000,,0.183856403828,-0.0142001524568,0.0,,0.0,0.0,-0.0720779393064
81922000000,,0.184309136868,-0.0142478168011,0.0,,0.0,0.0,-0.079740232695
81932000000,,0.189202868938,-0.0147603407502,0.0,,0.0,0.0,-0.079220743369
81943000000,,0.194032144547,-0.0152771443129,0.0,,0.0,0.0,-0.0787661902088
81952000000,,0.198821520805,-0.0157940134406,0.0,,0.0,0.0,-0.0782467008828
81962000000,,0.203610420227,-0.0163053393364,0.0,,0.0,0.0,-0.0777921477226
81972000000,,0.208327889442,-0.0168196022511,0.0,,0.0,0.0,-0.0837012565588
81982000000,,0.212962055206,-0.0173358201981,0.0,,0.0,0.0,-0.0848051713765
81992000000,,0.218138980865,-0.0179381921887,0.0,,0.0,0.0,-0.0859089991095
82002000000,,0.222038817406,-0.0183661565185,0.0,,0.0,0.0,-0.0853246607025
82012000000,,0.226498818398,-0.0188718184829,0.0,,0.0,0.0,-0.0853246607025
82022000000,,0.230489563942,-0.0193288519979,0.0,,0.0,0.0,-0.0848051713765
82032000000,,0.230888485909,-0.0193757668138,0.0,,0.0,0.0,-0.0907142753747
82043000000,,0.235208106041,-0.0198825076222,0.0,,0.0,0.0,-0.090129849883
82052000000,,0.239465618134,-0.0203912824392,0.0,,0.0,0.0,-0.0895454243913
82063000000,,0.243686556816,-0.0208989739418,0.0,,0.0,0.0,-0.0889609988996
82072000000,,0.24852335453,-0.0214948877692,0.0,,0.0,0.0,-0.0948701899825
82082000000,,0.252053689957,-0.0219091042876,0.0,,0.0,0.0,-0.0942209154097
82093000000,,0.256132936478,-0.0224176064134,0.0,,0.0,0.0,-0.093636489918
82102000000,,0.260783672333,-0.0230113849044,0.0,,0.0,0.0,-0.0930520644263
82112000000,,0.264762234688,-0.0235071524978,0.0,,0.0,0.0,-0.0924026156841
82123000000,,0.268063211441,-0.0239090546966,0.0,,0.0,0.0,-0.0998701005755
82132000000,,0.271553301811,-0.0243623867631,0.0,,0.0,0.0,-0.0998701005755
82143000000,,0.271902108192,-0.0244089499116,0.0,,0.0,0.0,-0.099220738918
82152000000,,0.27629711628,-0.0250095903873,0.0,,0.0,0.0,-0.0985713772606
82162000000,,0.27944881916,-0.0253915369511,0.0,,0.0,0.0,-0.106103885402
82172000000,,0.283178687096,-0.0258768767118,0.0,,0.0,0.0,-0.107012904638
82182000000,,0.286870980263,-0.0263678193092,0.0,,0.0,0.0,-0.106363630065
82192000000,,0.290530967712,-0.0268476128578,0.0,,0.0,0.0,-0.105649245157
82202000000,,0.294784975052,-0.0274210035801,0.0,,0.0,0.0,-0.104935034419
82212000000,,0.29836063385,-0.0278898209333,0.0,,0.0,0.0,-0.104220736596
82222000000,,0.301879763603,-0.0283611476421,0.0,,0.0,0.0,-0.109999968262
82232000000,,0.304709029198,-0.0287262111902,0.0,,0.0,0.0,-0.109285670439
82242000000,,0.307789754868,-0.0291576445103,0.0,,0.0,0.0,-0.109285670439
82253000000,,0.308097624779,-0.0292020261288,0.0,,0.0,0.0,-0.108571372616
82262000000,,0.311467194557,-0.0296591728926,0.0,,0.0,0.0,-0.114350604283
82272000000,,0.315399074554,-0.0302302420139,0.0,,0.0,0.0,-0.113571457378
82282000000,,0.31806614399,-0.0305820673704,0.0,,0.0,0.0,-0.112857159555
82292000000,,0.321337842941,-0.0310439586639,0.0,,0.0,0.0,-0.112142861732
82302000000,,0.324571561813,-0.0314932405949,0.0,,0.0,0.0,-0.112142861732
82313000000,,0.327754187584,-0.0319453984499,0.0,,0.0,0.0,-0.120259708281
82323000000,,0.331499028206,-0.0325159162283,0.0,,0.0,0.0,-0.120259708281
82332000000,,0.334573459625,-0.0329723656178,0.0,,0.0,0.0,-0.117922006314
82341000000,,0.337033367157,-0.0332922756672,0.0,,0.0,0.0,-0.117922006314
82353000000,,0.339787125587,-0.0336793243885,0.0,,0.0,0.0,-0.117922006314
82362000000,,0.342483043671,-0.0340721011162,0.0,,0.0,0.0,-0.126038939948
82372000000,,0.343020558357,-0.0341530025005,0.0,,0.0,0.0,-0.126038939948
82382000000,,0.346556067467,-0.0347092568874,0.0,,0.0,0.0,-0.122922091077
82392000000,,0.348837924004,-0.0350167185068,0.0,,0.0,0.0,-0.122922091077
82403000000,,0.351742219925,-0.0354247748852,0.0,,0.0,0.0,-0.129415620566
82412000000,,0.354615616798,-0.0358392894268,0.0,,0.0,0.0,-0.132662351445
82422000000,,0.357422947884,-0.0362595498562,0.0,,0.0,0.0,-0.129350684401
82432000000,,0.360833263397,-0.036789482832,0.0,,0.0,0.0,-0.129350684401
82442000000,,0.36361913681,-0.0371772021055,0.0,,0.0,0.0,-0.129350684401
82452000000,,0.365730810165,-0.0374458134174,0.0,,0.0,0.0,-0.129350684401
82462000000,,0.368158888817,-0.0378030568361,0.0,,0.0,0.0,-0.132402606782
82472000000,,0.368401455879,-0.0378400355577,0.0,,0.0,0.0,-0.132402606782
82482000000,,0.371637964249,-0.0383623450994,0.0,,0.0,0.0,-0.132402606782
82492000000,,0.374235343933,-0.0387562990189,0.0,,0.0,0.0,-0.132402606782
82502000000,,0.376208901405,-0.0390117675066,0.0,,0.0,0.0,-0.138896136272
82512000000,,0.378770184517,-0.0393983960152,0.0,,0.0,0.0,-0.13441562792
82522000000,,0.381289577484,-0.0397841125727,0.0,,0.0,0.0,-0.13441562792
82532000000,,0.383799695969,-0.040153491497,0.0,,0.0,0.0,-0.13441562792
82542000000,,0.386272740364,-0.0405252575874,0.0,,0.0,0.0,-0.140909070325
82552000000,,0.389302492142,-0.0410360217094,0.0,,0.0,0.0,-0.140909070325
82563000000,,0.391075086594,-0.041280439496,0.0,,0.0,0.0,-0.136363625808
82572000000,,0.393241524696,-0.0415985673666,0.0,,0.0,0.0,-0.136363625808
82582000000,,0.395371675491,-0.0419168382883,0.0,,0.0,0.0,-0.135454606572
82592000000,,0.395796442032,-0.0419827699661,0.0,,0.0,0.0,-0.143571540206
82602000000,,0.39807703495,-0.0423523545265,0.0,,0.0,0.0,-0.143571540206
82612000000,,0.400322151184,-0.0427236586809,0.0,,0.0,0.0,-0.143571540206
82622000000,,0.403172492981,-0.0432228296995,0.0,,0.0,0.0,-0.140714348913
82633000000,,0.404816246033,-0.0434280484915,0.0,,0.0,0.0,-0.148831195462
82642000000,,0.407034111023,-0.0437712430954,0.0,,0.0,0.0,-0.148831195462
82652000000,,0.409802484512,-0.0442614793777,0.0,,0.0,0.0,-0.150454599605
82663000000,,0.411360359192,-0.044449698925,0.0,,0.0,0.0,-0.145649410425
82672000000,,0.413510322571,-0.0447687894106,0.0,,0.0,0.0,-0.145649410425
82682000000,,0.415434265137,-0.0450497835875,0.0,,0.0,0.0,-0.145649410425
82692000000,,0.416469764709,-0.0451237350702,0.0,,0.0,0.0,-0.152142939915
82702000000,,0.416469764709,-0.0451237350702,0.0,,0.0,0.0,-0.152142939915
82712000000,,0.420320367813,-0.0458909541368,0.0,,0.0,0.0,-0.148116984723
82723000000,,0.421721696854,-0.0460727721453,0.0,,0.0,0.0,-0.147142942237
82732000000,,0.424360275269,-0.0465285778046,0.0,,0.0,0.0,-0.15259740599
82743000000,,0.426345348358,-0.0468472480774,0.0,,0.0,0.0,-0.15259740599
82752000000,,0.427670526505,-0.0470272153616,0.0,,0.0,0.0,-0.15259740599
82762000000,,0.430198431015,-0.0474888086319,0.0,,0.0,0.0,-0.15259740599
82773000000,,0.432098579407,-0.0477928340435,0.0,,0.0,0.0,-0.149545493285
82783000000,,0.433804416656,-0.0480705529451,0.0,,0.0,0.0,-0.157662339834
82792000000,,0.435082101822,-0.0482366383076,0.0,,0.0,0.0,-0.157662339834
82802000000,,0.435204839706,-0.0482532650232,0.0,,0.0,0.0,-0.157662339834
82812000000,,0.436995649338,-0.0485680222511,0.0,,0.0,0.0,-0.157662339834
82822000000,,0.438812732697,-0.0488496214151,0.0,,0.0,0.0,-0.158961150233
82833000000,,0.440613508224,-0.0491334319115,0.0,,0.0,0.0,-0.162207871436
82842000000,,0.442402887344,-0.0494196951389,0.0,,0.0,0.0,-0.162207871436
82852000000,,0.444166707993,-0.049702000618,0.0,,0.0,0.0,-0.162207871436
82863000000,,0.446526765823,-0.0501275658607,0.0,,0.0,0.0,-0.157922171581
82872000000,,0.447657632828,-0.0502377867699,0.0,,0.0,0.0,-0.156818169679
82883000000,,0.449969625473,-0.0506563365459,0.0,,0.0,0.0,-0.162207871436
82892000000,,0.45101351738,-0.0507799744606,0.0,,0.0,0.0,-0.162207871436
82903000000,,0.452481842041,-0.0510429084301,0.0,,0.0,0.0,-0.162207871436
82912000000,,0.452628421783,-0.0510705530643,0.0,,0.0,0.0,-0.162207871436
82922000000,,0.454848384857,-0.0514921963215,0.0,,0.0,0.0,-0.168701313841
82932000000,,0.455842208862,-0.051599830389,0.0,,0.0,0.0,-0.164350677821
82942000000,,0.457422351837,-0.0518665313721,0.0,,0.0,0.0,-0.164350677821
82952000000,,0.459006786346,-0.0521202325821,0.0,,0.0,0.0,-0.164350677821
