rosbagTimestamp,x,y,theta
79774000000,0.500035152393,7.70445044811e-07,1.6145996305
79782000000,0.500043737519,1.19302174781e-06,1.62530620662
79802000000,0.500052317625,1.70756059846e-06,1.63601278275
79811000000,0.500060891726,2.31400255259e-06,1.64671935887
79822000000,0.500061453624,2.3567911607e-06,1.64742128221
79832000000,0.500061156267,2.33398003879e-06,1.64704980912
79842000000,0.500060848286,2.31048946503e-06,1.64666507578
79852000000,0.500060471296,2.28189965201e-06,1.64619415092
79861000000,0.500060056095,2.25061888583e-06,1.64567551436
79872000000,0.500059639093,2.21942043784e-06,1.64515464707
79883000000,0.500059224157,2.18859361504e-06,1.6446363823
79892000000,0.500058811935,2.15818260345e-06,1.64412152559
79912000000,0.500058402426,2.12818319565e-06,1.64361007693
79922000000,0.500057995878,2.09860919272e-06,1.64310234616
79932000000,0.500057593037,2.06950963784e-06,1.64259926275
79942000000,0.500057192961,2.04081153107e-06,1.64209964936
79952000000,0.500056793366,2.01234868932e-06,1.64160065561
79962000000,0.500056396982,1.9843127115e-06,1.64110568924
79972000000,0.500056003313,1.95666407142e-06,1.64061413035
79982000000,0.500055612857,1.9294332959e-06,1.64012659966
79992000000,0.500055225117,1.90258138968e-06,1.63964247695
80002000000,0.500054840342,1.87612137758e-06,1.6391620717
80012000000,0.500054458284,1.85003213939e-06,1.6386850751
80032000000,0.500054079688,1.82436001925e-06,1.63821241553
80042000000,0.50005370381,1.79905015807e-06,1.63774316394
80052000000,0.500053330848,1.774111948e-06,1.63727756826
80061000000,0.500052960109,1.74949532251e-06,1.636814761
80072000000,0.500052590351,1.725115642e-06,1.63635319303
80082000000,0.500052223312,1.70108488778e-06,1.63589503312
80092000000,0.500051858993,1.67739931121e-06,1.63544028127
80102000000,0.500051497343,1.65405197094e-06,1.63498887504
80112000000,0.500051138512,1.63104879043e-06,1.63454100104
80122000000,0.500050782254,1.60837022136e-06,1.63409634943
80142000000,0.500050429211,1.58605342675e-06,1.63365572475
80152000000,0.500050078593,1.56404453076e-06,1.63321813713
80162000000,0.500049731092,1.54238344125e-06,1.63278445258
80173000000,0.50004938537,1.5209834708e-06,1.63235299946
80182000000,0.500049040235,1.49976926493e-06,1.63192228968
80192000000,0.50004869792,1.47887593575e-06,1.63149511126
80202000000,0.500048358079,1.45827889875e-06,1.63107103105
80212000000,0.500048020613,1.43796904006e-06,1.63064992516
80221000000,0.500047686118,1.41797886865e-06,1.63023253781
80232000000,0.500047353949,1.39826642619e-06,1.62981806238
80252000000,0.500047024156,1.37883173518e-06,1.62940656102
80262000000,0.500046697433,1.35971240862e-06,1.62899890146
80272000000,0.500046373136,1.34086729672e-06,1.62859427818
80282000000,0.500046050818,1.32226774213e-06,1.62819213348
80292000000,0.500045729288,1.30384328366e-06,1.62779098023
80302000000,0.500045410134,1.28568308272e-06,1.62739280127
80312000000,0.500045093158,1.26777310757e-06,1.62699734877
80322000000,0.500044778559,1.25012185242e-06,1.62660487009
80332000000,0.500044466337,1.23272654016e-06,1.62621536587
80352000000,0.500044156493,1.21558436377e-06,1.62582883564
80362000000,0.500043849027,1.1986925947e-06,1.6254452802
80372000000,0.500043544136,1.18205923847e-06,1.6250649462
80382000000,0.500043241426,1.16565996484e-06,1.62468733953
80392000000,0.500042939107,1.14939638467e-06,1.62431022842
80402000000,0.500042639166,1.13337380537e-06,1.62393609113
80412000000,0.500042341405,1.11757908441e-06,1.62356468061
80422000000,0.500042045873,1.10201237613e-06,1.62319605843
80433000000,0.500041752522,1.08666861976e-06,1.62283016261
80442000000,0.500041461549,1.07155568776e-06,1.62246724069
80453000000,0.500041172708,1.05665823435e-06,1.62210698326
80472000000,0.500040885947,1.04197141414e-06,1.62174932834
80484000000,0.500040601765,1.02751816874e-06,1.62139489559
80492000000,0.500040319416,1.01325824299e-06,1.62104275554
80502000000,0.50004003905,9.99197144902e-07,1.62069309407
80512000000,0.500039759473,9.85273609501e-07,1.62034442404
80522000000,0.50003948188,9.7154557058e-07,1.61999823259
80532000000,0.500039206318,9.58013379277e-07,1.61965458129
80542000000,0.500038932839,9.44677367266e-07,1.6193135325
80552000000,0.50003866169,9.31547377342e-07,1.61897539581
80562000000,0.500038392326,9.18594875727e-07,1.61863949026
80582000000,0.500038124896,9.05825145689e-07,1.61830600158
80592000000,0.500037859598,8.93245630044e-07,1.61797517739
80602000000,0.500037596334,8.80849541948e-07,1.61764689367
80612000000,0.500037335052,8.6863253195e-07,1.6173210877
80622000000,0.500037074363,8.5652831975e-07,1.61699602564
80632000000,0.50003681531,8.44584266874e-07,1.61667300867
80642000000,0.50003655849,8.3282597893e-07,1.61635278003
80652000000,0.500036303555,8.21235548271e-07,1.61603490597
80662000000,0.500036050404,8.09806689686e-07,1.61571926221
80682000000,0.500035799188,7.98544384581e-07,1.61540603509
80692000000,0.500035549758,7.87440197266e-07,1.61509503869
80702000000,0.500028759715,0.000281445407748,1.61478670677
80711000000,0.500021409442,0.000587824687559,1.61448066755
80722000000,0.500014177009,0.000890780092574,1.61417518602
80732000000,0.500007100226,0.00118958703773,1.61387193521
80742000000,0.500000155693,0.0014857531994,1.61357072924
80752000000,0.499993406624,0.00177505344634,1.61327175399
80762000000,0.499986858791,0.00205699657948,1.61297519538
80772000000,0.499980499981,0.00233222172954,1.61268086749
80782000000,0.499974317729,0.0026013854624,1.61238858443
80803000000,0.499968325433,0.00286352776486,1.61209871801
80812000000,0.499962510337,0.00311932622357,1.61181108231
80822000000,0.499956860228,0.00336942626238,1.61152549136
80832000000,0.499951395673,0.00361242187787,1.61124194442
80842000000,0.499946064029,0.00385142294356,1.61095895541
80852000000,0.499940840587,0.00408797002263,1.61067838369
80862000000,0.499935769358,0.00431916717728,1.61039985639
80872000000,0.499930854887,0.00454462643353,1.61012355981
80882000000,0.499926094054,0.00476441185071,1.60984906063
80892000000,0.499921484052,0.00497861002294,1.60957654366
80912000000,0.499917029196,0.00518687539542,1.60930644389
80922000000,0.499912718531,0.00538977850148,1.60903857403
80932000000,0.499908548632,0.00558743514448,1.60877287384
80942000000,0.499904501671,0.0057808017058,1.60850841294
80952000000,0.499900526661,0.00597290627247,1.60824450948
80962000000,0.499896691417,0.00615957819764,1.60798302239
80972000000,0.499892985714,0.00634133067907,1.60772339425
80982000000,0.499889400655,0.00651861904866,1.6074655007
80992000000,0.499885947376,0.00669070924926,1.60721002444
81012000000,0.499882615731,0.00685810528714,1.60695622073
81022000000,0.499879396944,0.00702127848524,1.60670433776
81032000000,0.499876300559,0.00717956470864,1.6064541898
81042000000,0.499873317747,0.0073334441504,1.60620608667
81052000000,0.499870448947,0.00748274483655,1.60595835534
81062000000,0.49986766303,0.00762934173535,1.60571235902
81072000000,0.499864941,0.00777432446551,1.60546815967
81083000000,0.499862329175,0.00791482770572,1.6052259432
81093000000,0.499859813777,0.00805160275485,1.60498539977
81102000000,0.499857398779,0.00818435695126,1.60474677725
81112000000,0.499855087317,0.00831283370819,1.60451001367
81132000000,0.499852866278,0.00843776567311,1.60427517026
81142000000,0.499850743869,0.0085585901766,1.6040420626
81152000000,0.499848712646,0.00867571844867,1.60381112363
81162000000,0.499846768757,0.00878927877081,1.60358142313
81172000000,0.499844892946,0.00890033122724,1.60335209467
81182000000,0.49984307171,0.00900971485107,1.60312468777
81192000000,0.499841328984,0.00911592732114,1.60289901547
81202000000,0.499839672411,0.00921845264434,1.60267495376
81212000000,0.499838090843,0.00931789822467,1.60245225585
81222000000,0.499836587709,0.00941403877594,1.60223154113
81242000000,0.499835160752,0.00950694500303,1.60201249874
81252000000,0.499833812498,0.00959641730999,1.60179506815
81262000000,0.499832536422,0.00968279807446,1.6015791866
81272000000,0.499831333915,0.00976597371288,1.60136516318
81281000000,0.499830180674,0.00984728066445,1.60115151155
81292000000,0.499829069193,0.00992719346306,1.6009394714
81302000000,0.49982802351,0.0100042232165,1.60072891841
81312000000,0.499827038134,0.0100786540199,1.60051972823
81322000000,0.499826119866,0.0101500504613,1.60031214913
