rosbagTimestamp,x,y,theta
82042000000,0.012362233728,0.224541378107,1.45829637051
82042000000,0.012923547738,0.229509770864,1.45579637051
82042000000,0.0134972809628,0.23447674481,1.45329637051
82042000000,0.0140834298167,0.239442268904,1.45079637051
82092000000,0.0146819906361,0.244406312109,1.44829637051
82092000000,0.0152929596802,0.249368843401,1.44579637051
82092000000,0.0159163331303,0.254329831765,1.44329637051
82092000000,0.0165521070903,0.259289246193,1.44079637051
82092000000,0.0172002775867,0.26424705569,1.43829637051
82132000000,0.0178608405684,0.269203229269,1.43579637051
82132000000,0.0185337919068,0.274157735955,1.43329637051
82132000000,0.0192191273961,0.279110544781,1.43079637051
82132000000,0.0199168427529,0.284061624792,1.42829637051
82132000000,0.0206269336165,0.289010945045,1.42579637051
82142000000,0.0213493955488,0.293958474606,1.42329637051
82192000000,0.0220842240344,0.298904182553,1.42079637051
82192000000,0.0228314144807,0.303848037975,1.41829637051
82192000000,0.0235909622177,0.308790009974,1.41579637051
82192000000,0.0243628624982,0.313730067662,1.41329637051
82232000000,0.0251471104979,0.318668180163,1.41079637051
82232000000,0.0259437013152,0.323604316614,1.40829637051
82232000000,0.0267526299714,0.328538446166,1.40579637051
82232000000,0.0275738914108,0.333470537978,1.40329637051
82282000000,0.0284074805004,0.338400561227,1.40079637051
82282000000,0.0292533920303,0.343328485098,1.39829637051
82282000000,0.0301116207136,0.348254278793,1.39579637051
82282000000,0.0309821611864,0.353177911526,1.39329637051
82282000000,0.0318650080077,0.358099352523,1.39079637051
82332000000,0.0327601556598,0.363018571026,1.38829637051
82332000000,0.033667598548,0.36793553629,1.38579637051
82332000000,0.0345873310008,0.372850217584,1.38329637051
82332000000,0.0355193472699,0.37776258419,1.38079637051
82332000000,0.0364636415302,0.382672605407,1.37829637051
82372000000,0.0374202078798,0.387580250546,1.37579637051
82372000000,0.0383890403402,0.392485488937,1.37329637051
82372000000,0.0393701328562,0.397388289919,1.37079637051
82372000000,0.0403634792959,0.402288622852,1.36829637051
82382000000,0.0413690734511,0.407186457107,1.36579637051
82382000000,0.0423869090366,0.412081762074,1.36329637051
82432000000,0.0434169796911,0.416974507157,1.36079637051
82432000000,0.0444592789766,0.421864661777,1.35829637051
82432000000,0.0455138003787,0.426752195369,1.35579637051
82432000000,0.0465805373066,0.431637077386,1.35329637051
82473000000,0.0476594830934,0.436519277299,1.35079637051
82473000000,0.0487506309955,0.441398764593,1.34829637051
82473000000,0.0498539741933,0.446275508773,1.34579637051
82473000000,0.0509695057909,0.451149479357,1.34329637051
82512000000,0.0520972188163,0.456020645883,1.34079637051
82512000000,0.0532371062211,0.460888977908,1.33829637051
82512000000,0.0543891608813,0.465754445004,1.33579637051
82512000000,0.0555533755963,0.470617016762,1.33329637051
82562000000,0.0567297430898,0.47547666279,1.33079637051
82562000000,0.0579182560097,0.480333352716,1.32829637051
82562000000,0.0591189069276,0.485187056186,1.32579637051
82562000000,0.0603316883395,0.490037742864,1.32329637051
82562000000,0.0615565926655,0.494885382433,1.32079637051
82602000000,0.0627936122501,0.499729944596,1.31829637051
82602000000,0.0640427393617,0.504571399073,1.31579637051
82602000000,0.0653039661934,0.509409715607,1.31329637051
82602000000,0.0665772848624,0.514244863957,1.31079637051
82602000000,0.0678626874107,0.519076813904,1.30829637051
82622000000,0.0691601658043,0.523905535248,1.30579637051
82662000000,0.0704697119342,0.528730997809,1.30329637051
82662000000,0.0717913176155,0.53355317143,1.30079637051
82662000000,0.0731249745883,0.53837202597,1.29829637051
82662000000,0.0744706745172,0.543187531312,1.29579637051
82702000000,0.0758284089917,0.547999657359,1.29329637051
82702000000,0.0771981695258,0.552808374036,1.29079637051
82702000000,0.0785799475585,0.557613651288,1.28829637051
82702000000,0.0799737344539,0.562415459082,1.28579637051
82752000000,0.0813795215006,0.567213767407,1.28329637051
82752000000,0.0827972999126,0.572008546273,1.28079637051
82752000000,0.0843700369203,0.577278887657,1.27804637051
82752000000,0.0856686751323,0.581587430194,1.27579637051
82752000000,0.0871223741738,0.586371440969,1.27329637051
82792000000,0.088588028687,0.591151802551,1.27079637051
82792000000,0.0900656295115,0.595928485061,1.26829637051
82792000000,0.0915551674123,0.600701458646,1.26579637051
82792000000,0.0930566330799,0.605470693474,1.26329637051
82802000000,0.0945700171301,0.610236159739,1.26079637051
82802000000,0.0960953101041,0.614997827655,1.25829637051
82852000000,0.0976325024691,0.619755667462,1.25579637051
82852000000,0.0991815846174,0.624509649425,1.25329637051
82852000000,0.100742546867,0.629259743829,1.25079637051
82852000000,0.102315379463,0.634005920988,1.24829637051
82892000000,0.103900072574,0.638748151238,1.24579637051
82892000000,0.105496616296,0.64348640494,1.24329637051
82892000000,0.107105000651,0.64822065248,1.24079637051
82892000000,0.108725215586,0.652950864268,1.23829637051
82942000000,0.110357250976,0.657677010742,1.23579637051
82942000000,0.112001096618,0.662399062362,1.23329637051
82942000000,0.113656742241,0.667116989616,1.23079637051
82942000000,0.115324177496,0.671830763016,1.22829637051
82942000000,0.117003391961,0.676540353102,1.22579637051
82992000000,0.11886347346,0.681716268173,1.22304637051
82992000000,0.120396998362,0.685946906585,1.22079637051
82992000000,0.122111487194,0.690643770224,1.21829637051
82992000000,0.123837712815,0.695336332968,1.21579637051
82992000000,0.125575664436,0.700024565488,1.21329637051
83032000000,0.127325331195,0.704708438483,1.21079637051
83032000000,0.129086702157,0.709387922679,1.20829637051
83032000000,0.130859766313,0.714062988828,1.20579637051
83032000000,0.132644512581,0.718733607712,1.20329637051
83042000000,0.134440929807,0.723399750139,1.20079637051
83052000000,0.136249006763,0.728061386946,1.19829637051
83092000000,0.138068732149,0.732718488998,1.19579637051
83092000000,0.139900094591,0.737371027187,1.19329637051
83092000000,0.141927381449,0.742483766961,1.19054637051
83092000000,0.143597568074,0.746662340478,1.18829637051
83132000000,0.145463772718,0.751301012726,1.18579637051
83132000000,0.1473415682,0.755935004972,1.18329637051
83132000000,0.149230942781,0.760564288252,1.18079637051
83132000000,0.151131884655,0.765188833634,1.17829637051
83182000000,0.153044381939,0.769808612215,1.17579637051
83182000000,0.154968422681,0.774423595121,1.17329637051
83182000000,0.156903994856,0.779033753509,1.17079637051
83182000000,0.158851086367,0.783639058564,1.16829637051
83182000000,0.160809685043,0.788239481504,1.16579637051
83222000000,0.162976788004,0.793294544783,1.16304637051
83222000000,0.164761239418,0.797425614033,1.16079637051
83222000000,0.166754285858,0.802011218234,1.15829637051
83222000000,0.168758790068,0.806591825494,1.15579637051
83222000000,0.170774739519,0.811167407185,1.15329637051
83242000000,0.172802121614,0.815737934708,1.15079637051
83282000000,0.17484092368,0.820303379499,1.14829637051
83282000000,0.176891132974,0.824863713023,1.14579637051
83282000000,0.178952736684,0.829418906778,1.14329637051
83282000000,0.181025721923,0.833968932294,1.14079637051
83322000000,0.183110075737,0.838513761133,1.13829637051
83322000000,0.185205785097,0.843053364891,1.13579637051
83322000000,0.187312836906,0.847587715195,1.13329637051
83322000000,0.189431217994,0.852116783704,1.13079637051
83363000000,0.191560915121,0.856640542114,1.12829637051
83363000000,0.193701914978,0.861158962149,1.12579637051
83363000000,0.195854204182,0.86567201557,1.12329637051
83363000000,0.198017769282,0.87017967417,1.12079637051
83412000000,0.200192596756,0.874681909777,1.11829637051
83412000000,0.202378673011,0.879178694251,1.11579637051
83412000000,0.204575984383,0.883669999488,1.11329637051
83412000000,0.206784517141,0.888155797417,1.11079637051
83412000000,0.20900425748,0.892636060002,1.10829637051
83452000000,0.211235191527,0.897110759241,1.10579637051
83452000000,0.213477305339,0.901579867167,1.10329637051
83452000000,0.215730584902,0.906043355848,1.10079637051
83452000000,0.217995016134,0.910501197388,1.09829637051
83462000000,0.220270584882,0.914953363925,1.09579637051
83462000000,0.222557276924,0.919399827633,1.09329637051
83512000000,0.224855077967,0.923840560722,1.09079637051
83512000000,0.227163973651,0.928275535437,1.08829637051
83512000000,0.229483949545,0.932704724059,1.08579637051
83512000000,0.231814991149,0.937128098906,1.08329637051
83552000000,0.234157083894,0.941545632333,1.08079637051
83552000000,0.236510213142,0.945957296729,1.07829637051
83552000000,0.238874364186,0.950363064521,1.07579637051
83552000000,0.24124952225,0.954762908174,1.07329637051
83602000000,0.243635672489,0.959156800189,1.07079637051
83602000000,0.24603279999,0.963544713103,1.06829637051
83602000000,0.248440889771,0.967926619493,1.06579637051
83602000000,0.251101830483,0.972740079218,1.06304637051
83602000000,0.25328978583,0.976672362448,1.06079637051
83643000000,0.255730671874,0.981036085093,1.05829637051
83643000000,0.258182459585,0.985393691892,1.05579637051
83643000000,0.26064513364,0.989745155611,1.05329637051
83643000000,0.263118678647,0.994090449053,1.05079637051
83643000000,0.265603079147,0.99842954506,1.04829637051
83662000000,0.268098319611,1.00276241651,1.04579637051
83692000000,0.270604384446,1.00708903633,1.04329637051
83692000000,0.273121257987,1.01140937747,1.04079637051
83692000000,0.275648924504,1.01572341294,1.03829637051
83742000000,0.2781873682,1.02003111576,1.03579637051
83742000000,0.280736573209,1.02433245901,1.03329637051
83742000000,0.283296523599,1.02862741583,1.03079637051
83742000000,0.28586720337,1.03291595934,1.02829637051
83742000000,0.288448596455,1.03719806277,1.02579637051
83792000000,0.291040686721,1.04147369934,1.02329637051
83792000000,0.293643457966,1.04574284232,1.02079637051
83792000000,0.296256893924,1.05000546505,1.01829637051
83792000000,0.299143386695,1.05468714845,1.01554637051
83792000000,0.301515587443,1.0585111076,1.01329637051
83832000000,0.304160919269,1.06275400986,1.01079637051
83832000000,0.306816850074,1.06699028553,1.00829637051
83832000000,0.309483363257,1.07121990814,1.00579637051
83832000000,0.312160442152,1.07544285126,1.00329637051
83832000000,0.314848070028,1.07965908849,1.00079637051
83842000000,0.317546230088,1.08386859349,0.998296370506
83892000000,0.320254905468,1.08807133993,0.995796370506
83892000000,0.322974079238,1.09226730156,0.993296370506
83892000000,0.325703734403,1.09645645215,0.990796370506
83932000000,0.328443853904,1.10063876552,0.988296370506
83932000000,0.331194420615,1.10481421553,0.985796370506
83932000000,0.334231517018,1.10939963214,0.983046370506
83932000000,0.336726721853,1.11314448899,0.980796370506
83932000000,0.339786707279,1.11771466286,0.978046370506
83972000000,0.34230060513,1.12144699692,0.975796370506
83972000000,0.345103148721,1.12558773954,0.973296370506
83972000000,0.348197324069,1.1301348352,0.970546370506
83972000000,0.35073914346,1.13384821024,0.968296370506
83982000000,0.353572663509,1.13796781752,0.965796370506
83992000000,0.35641647371,1.14208032813,0.963296370506
84032000000,0.35927055629,1.14618571637,0.960796370506
84032000000,0.362134893412,1.15028395659,0.958296370506
84032000000,0.365009467172,1.15437502316,0.955796370506
84032000000,0.368182738848,1.15886727726,0.953046370506
84072000000,0.37078914978,1.16253560413,0.950796370506
84072000000,0.373694325404,1.16660499654,0.948296370506
84072000000,0.376609665421,1.1706671133,0.945796370506
84072000000,0.379535151608,1.17472192903,0.943296370506
84112000000,0.382470765682,1.17876941837,0.940796370506
84112000000,0.385416489296,1.18280955604,0.938296370506
84112000000,0.388372304037,1.18684231679,0.935796370506
84112000000,0.391338191433,1.1908676754,0.933296370506
84162000000,0.394314132946,1.19488560672,0.930796370506
84162000000,0.397300109978,1.19889608564,0.928296370506
84162000000,0.400296103865,1.20289908709,0.925796370506
84162000000,0.403302095883,1.20689458606,0.923296370506
84162000000,0.406318067244,1.21088255757,0.920796370506
84203000000,0.409343999099,1.21486297669,0.918296370506
84203000000,0.412379872535,1.21883581856,0.915796370506
84203000000,0.415425668578,1.22280105833,0.913296370506
84203000000,0.418481368193,1.22675867123,0.910796370506
84203000000,0.42154695228,1.23070863252,0.908296370506
84222000000,0.42462240168,1.23465091752,0.905796370506
84262000000,0.427707697172,1.23858550158,0.903296370506
84262000000,0.430802819472,1.24251236011,0.900796370506
84262000000,0.433907749235,1.24643146858,0.898296370506
84262000000,0.437022467057,1.25034280248,0.895796370506
84302000000,0.44014695347,1.25424633737,0.893296370506
84302000000,0.443281188946,1.25814204886,0.890796370506
84302000000,0.446425153897,1.26202991259,0.888296370506
84302000000,0.449578828671,1.26590990427,0.885796370506
84342000000,0.452742193559,1.26978199964,0.883296370506
84342000000,0.455915228791,1.27364617451,0.880796370506
84342000000,0.459097914533,1.27750240472,0.878296370506
84342000000,0.462290230895,1.28135066618,0.875796370506
84392000000,0.465492157925,1.28519093483,0.873296370506
84392000000,0.46870367561,1.28902318667,0.870796370506
84392000000,0.47192476388,1.29284739775,0.868296370506
84392000000,0.4751554026,1.29666354416,0.865796370506
84392000000,0.478395571582,1.30047160206,0.863296370506
84432000000,0.481645250572,1.30427154765,0.860796370506
84432000000,0.484904419261,1.30806335717,0.858296370506
84432000000,0.48817305728,1.31184700693,0.855796370506
84432000000,0.491451144198,1.31562247328,0.853296370506
84432000000,0.494738659529,1.31938973262,0.850796370506
84452000000,0.498035582724,1.32314876141,0.848296370506
84492000000,0.501341893179,1.32689953615,0.845796370506
84492000000,0.504657570229,1.33064203341,0.843296370506
84492000000,0.507982593151,1.33437622978,0.840796370506
84492000000,0.511316941163,1.33810210194,0.838296370506
84542000000,0.514660593426,1.34181962659,0.835796370506
84542000000,0.518013529042,1.34552878051,0.833296370506
84542000000,0.521375727055,1.3492295405,0.830796370506
84542000000,0.524747166452,1.35292188344,0.828296370506
84542000000,0.528127826161,1.35660578625,0.825796370506
84582000000,0.531517685052,1.36028122591,0.823296370506
84583000000,0.535256625629,1.3643148748,0.820546370506
84583000000,0.538324822959,1.3676067079,0.818296370506
84583000000,0.54174215205,1.37125662049,0.815796370506
84583000000,0.545168595235,1.37489797835,0.813296370506
84592000000,0.548604131096,1.37853075874,0.810796370506
84642000000,0.552048738163,1.38215493894,0.808296370506
84642000000,0.555502394907,1.38577049631,0.805796370506
84642000000,0.558965079742,1.38937740825,0.803296370506
84642000000,0.562436771027,1.39297565222,0.800796370506
84682000000,0.565917447063,1.39656520572,0.798296370506
84682000000,0.569407086097,1.40014604632,0.795796370506
84682000000,0.572905666317,1.40371815164,0.793296370506
84682000000,0.576413165859,1.40728149936,0.790796370506
84733000000,0.5799295628,1.4108360672,0.788296370506
84733000000,0.583454835162,1.41438183296,0.785796370506
84733000000,0.586988960913,1.41791877446,0.783296370506
84733000000,0.590886213669,1.42179967911,0.780546370506
84733000000,0.594083594983,1.42496618393,0.778296370506
84783000000,0.598356258783,1.42917858752,0.775296370506
84783000000,0.601213113293,1.43197829864,0.773296370506
84783000000,0.605148979588,1.43582003737,0.770546370506
84783000000,0.608377865554,1.43895441058,0.768296370506
84783000000,0.611973343473,1.44242896646,0.765796370506
84823000000,0.615937911843,1.44624107842,0.763046370506
84823000000,0.619190214576,1.44935114706,0.760796370506
84823000000,0.622811650297,1.45279863938,0.758296370506
84823000000,0.626441693423,1.45623706735,0.755796370506
84823000000,0.630080321266,1.45966640948,0.753296370506
84833000000,0.633727511085,1.46308664433,0.750796370506
84882000000,0.637383240084,1.46649775052,0.748296370506
84882000000,0.641047485416,1.46989970675,0.745796370506
84882000000,0.644720224179,1.47329249174,0.743296370506
84882000000,0.648401433418,1.47667608429,0.740796370506
84922000000,0.652091090126,1.48005046325,0.738296370506
84922000000,0.656528787466,1.48408863639,0.735296370506
84922000000,0.65949531538,1.48677186432,0.733296370506
84922000000,0.663210175922,1.49011847621,0.730796370506
84972000000,0.666933391376,1.4934557905,0.728296370506
84972000000,0.670664938472,1.49678378634,0.725796370506
84972000000,0.674404793888,1.50010244291,0.723296370506
84972000000,0.67815293425,1.50341173949,0.720796370506
84972000000,0.681909336131,1.50671165538,0.718296370506
85012000000,0.686050440047,1.51033122143,0.715546370506
85012000000,0.689446747181,1.51328335589,0.713296370506
85012000000,0.693227792551,1.51655500622,0.710796370506
85012000000,0.697017005223,1.51981719373,0.708296370506
85012000000,0.700814361514,1.52306989802,0.705796370506
85032000000,0.70461983769,1.52631309876,0.703296370506
85072000000,0.708433409968,1.52954677569,0.700796370506
85072000000,0.712255054512,1.53277090859,0.698296370506
85072000000,0.716084747437,1.53598547732,0.695796370506
85072000000,0.719922464809,1.53919046178,0.693296370506
85112000000,0.72376818264,1.54238584194,0.690796370506
85112000000,0.727621876895,1.54557159783,0.688296370506
85112000000,0.731483523489,1.54874770954,0.685796370506
85112000000,0.735353098286,1.55191415721,0.683296370506
85162000000,0.739230577102,1.55507092107,0.680796370506
85162000000,0.743504471562,1.5585326874,0.678046370506
85162000000,0.747009070044,1.56135541471,0.675796370506
85162000000,0.750910115313,1.56448300897,0.673296370506
85162000000,0.754818967369,1.56760084084,0.670796370506
85212000000,0.758735601781,1.57070889085,0.668296370506
85212000000,0.762659994071,1.57380713958,0.665796370506
85212000000,0.766592119711,1.57689556765,0.663296370506
85212000000,0.770531954125,1.57997415577,0.660796370506
85212000000,0.774479472689,1.58304288469,0.658296370506
85252000000,0.778434650732,1.58610173523,0.655796370506
85252000000,0.782397463533,1.58915068828,0.653296370506
85252000000,0.786367886325,1.59218972478,0.650796370506
85252000000,0.790345894293,1.59521882574,0.648296370506
85252000000,0.794331462574,1.59823797222,0.645796370506
85273000000,0.798324566258,1.60124714536,0.643296370506
85312000000,0.802325180389,1.60424632634,0.640796370506
85312000000,0.806333279963,1.60723549643,0.638296370506
85312000000,0.810348839929,1.61021463693,0.635796370506
85312000000,0.814371835189,1.61318372924,0.633296370506
85352000000,0.818402240601,1.61614275479,0.630796370506
85352000000,0.822440030975,1.6190916951,0.628296370506
