rosbagTimestamp,x,y,theta
80043000000,-0.499920426748,3.95579930353e-06,1.67007916133
80052000000,-0.499911878297,4.85414616661e-06,1.68078573746
80062000000,-0.499903339961,5.84403497022e-06,1.69149231358
80072000000,-0.499894812721,6.92535208763e-06,1.70219888971
80082000000,-0.499890411179,7.51974266667e-06,1.70773119012
80092000000,-0.499890981122,7.44129328146e-06,1.70701457988
80102000000,-0.499891614417,7.35467326299e-06,1.70621840844
80112000000,-0.499892316352,7.25927053433e-06,1.70533604513
80132000000,-0.499893053326,7.15978500129e-06,1.70440974974
80142000000,-0.499893791624,7.0608179483e-06,1.70348190539
80152000000,-0.499894525625,6.9631186164e-06,1.70255957591
80162000000,-0.499895255277,6.86668144564e-06,1.70164282325
80172000000,-0.499895983686,6.77108791021e-06,1.70072774364
80182000000,-0.499896706854,6.67685323836e-06,1.69981935589
80193000000,-0.499897424335,6.58402021236e-06,1.69891821742
80202000000,-0.499898136718,6.49249754893e-06,1.69802358526
80212000000,-0.499898843606,6.4023215907e-06,1.6971359551
80232000000,-0.4998995448,6.31350246709e-06,1.69625557482
80242000000,-0.499900241185,6.22591362721e-06,1.69538132904
80252000000,-0.499900932315,6.13959760374e-06,1.69451377545
80262000000,-0.499901618187,6.05454049593e-06,1.69365291324
80271000000,-0.499902303343,5.97017126612e-06,1.69279304247
80282000000,-0.499902983238,5.8870414191e-06,1.69193986387
80292000000,-0.49990365787,5.80513736696e-06,1.69109337742
80302000000,-0.499904327533,5.72441001913e-06,1.69025321137
80312000000,-0.499904992621,5.6447995882e-06,1.68941887001
80322000000,-0.499905652439,5.56637641116e-06,1.68859122084
80332000000,-0.499906307381,5.48908080441e-06,1.68776976814
80352000000,-0.499906957643,5.4128775543e-06,1.68695426405
80362000000,-0.499907602334,5.33785823402e-06,1.68614582394
80372000000,-0.499908242291,5.26391248398e-06,1.68534339433
80382000000,-0.499908878354,5.1909326681e-06,1.68454592106
80392000000,-0.499909513289,5.11859519008e-06,1.68374993494
80402000000,-0.499910143338,5.04732075007e-06,1.6829601453
80412000000,-0.499910768351,4.9771142812e-06,1.68217673802
80422000000,-0.499911388277,4.90796934548e-06,1.68139977507
80432000000,-0.499912004251,4.83974847931e-06,1.68062783127
80442000000,-0.499912615728,4.77250204737e-06,1.67986158822
80462000000,-0.499913222113,4.7062842031e-06,1.67910178949
80472000000,-0.499913823801,4.64104048968e-06,1.6783479393
