rosbagTimestamp,layout,dim,data_offset,data
84814000000,,[],0,"[-3.7936882972717285, -2.835073947906494]"
84824000000,,[],0,"[-3.8091318607330322, -2.828538656234741]"
84834000000,,[],0,"[-3.8152976036071777, -2.8390088081359863]"
84845000000,,[],0,"[-3.8215088844299316, -2.84061861038208]"
84855000000,,[],0,"[-3.8370795249938965, -2.8335514068603516]"
84864000000,,[],0,"[-3.834428310394287, -2.834315776824951]"
84875000000,,[],0,"[-3.8394384384155273, -2.834456443786621]"
84884000000,,[],0,"[-3.8399932384490967, -2.8349525928497314]"
84895000000,,[],0,"[-3.845534563064575, -2.8355624675750732]"
84904000000,,[],0,"[-3.8519842624664307, -2.844951868057251]"
84915000000,,[],0,"[-3.858656883239746, -2.8377273082733154]"
84925000000,,[],0,"[-3.864924907684326, -2.8396687507629395]"
84935000000,,[],0,"[-3.8709845542907715, -2.840724229812622]"
84945000000,,[],0,"[-3.877603054046631, -2.85064697265625]"
84955000000,,[],0,"[-3.8841958045959473, -2.844111919403076]"
84965000000,,[],0,"[-3.890026569366455, -2.8459010124206543]"
84975000000,,[],0,"[-3.895543336868286, -2.8477799892425537]"
84985000000,,[],0,"[-3.90138578414917, -2.8477799892425537]"
84994000000,,[],0,"[-3.902024269104004, -2.8499133586883545]"
85004000000,,[],0,"[-3.908595323562622, -2.852022647857666]"
85014000000,,[],0,"[-3.9148082733154297, -2.8534486293792725]"
85025000000,,[],0,"[-3.920461893081665, -2.854172945022583]"
85035000000,,[],0,"[-3.9268031120300293, -2.855546712875366]"
85045000000,,[],0,"[-3.9331231117248535, -2.8569374084472656]"
85054000000,,[],0,"[-3.9387364387512207, -2.866001844406128]"
85064000000,,[],0,"[-3.9437384605407715, -2.8665785789489746]"
85075000000,,[],0,"[-3.9493236541748047, -2.8671674728393555]"
85084000000,,[],0,"[-3.9550423622131348, -2.8596994876861572]"
85094000000,,[],0,"[-3.960237741470337, -2.8589272499084473]"
85105000000,,[],0,"[-3.960810899734497, -2.8598268032073975]"
85115000000,,[],0,"[-3.966561794281006, -2.8616600036621094]"
85124000000,,[],0,"[-3.972301721572876, -2.8624629974365234]"
85134000000,,[],0,"[-3.978013753890991, -2.87223482131958]"
85144000000,,[],0,"[-3.983842372894287, -2.86415696144104]"
85155000000,,[],0,"[-3.9891533851623535, -2.865032434463501]"
85165000000,,[],0,"[-3.994523763656616, -2.8748011589050293]"
85175000000,,[],0,"[-4.000258922576904, -2.8756918907165527]"
85185000000,,[],0,"[-4.005985736846924, -2.867682456970215]"
85195000000,,[],0,"[-4.01170539855957, -2.8699562549591064]"
85205000000,,[],0,"[-4.016647815704346, -2.870248556137085]"
85214000000,,[],0,"[-4.017195224761963, -2.8802504539489746]"
85224000000,,[],0,"[-4.022668838500977, -2.8723502159118652]"
85234000000,,[],0,"[-4.0281219482421875, -2.8734793663024902]"
85244000000,,[],0,"[-4.033874034881592, -2.8751730918884277]"
85255000000,,[],0,"[-4.039828777313232, -2.8770365715026855]"
85265000000,,[],0,"[-4.045074462890625, -2.87847900390625]"
85275000000,,[],0,"[-4.050302028656006, -2.8891420364379883]"
85285000000,,[],0,"[-4.055500030517578, -2.890803575515747]"
85294000000,,[],0,"[-4.06046199798584, -2.881654977798462]"
85304000000,,[],0,"[-4.065365791320801, -2.8822152614593506]"
85314000000,,[],0,"[-4.065365791320801, -2.882336378097534]"
85325000000,,[],0,"[-4.0700459480285645, -2.882774591445923]"
85335000000,,[],0,"[-4.074804782867432, -2.8924264907836914]"
85344000000,,[],0,"[-4.080511093139648, -2.884545087814331]"
85354000000,,[],0,"[-4.085991382598877, -2.895291328430176]"
85364000000,,[],0,"[-4.0907158851623535, -2.8868567943573]"
85375000000,,[],0,"[-4.095981597900391, -2.8875200748443604]"
85385000000,,[],0,"[-4.101711273193359, -2.898254632949829]"
85395000000,,[],0,"[-4.1066813468933105, -2.899289608001709]"
85404000000,,[],0,"[-4.111359596252441, -2.9000027179718018]"
85414000000,,[],0,"[-4.116003513336182, -2.900692939758301]"
85424000000,,[],0,"[-4.121066093444824, -2.9008193016052246]"
85435000000,,[],0,"[-4.125366687774658, -2.9016177654266357]"
85444000000,,[],0,"[-4.1263041496276855, -2.8932852745056152]"
85455000000,,[],0,"[-4.13096809387207, -2.8941006660461426]"
85465000000,,[],0,"[-4.135727405548096, -2.894946813583374]"
85475000000,,[],0,"[-4.141433238983154, -2.896611213684082]"
85484000000,,[],0,"[-4.14646577835083, -2.8979969024658203]"
85494000000,,[],0,"[-4.150907516479492, -2.898677110671997]"
85504000000,,[],0,"[-4.155315399169922, -2.908477306365967]"
85515000000,,[],0,"[-4.160467147827148, -2.9000580310821533]"
85525000000,,[],0,"[-4.1649603843688965, -2.9006831645965576]"
85535000000,,[],0,"[-4.16871976852417, -2.900810956954956]"
85545000000,,[],0,"[-4.169148921966553, -2.910247802734375]"
85555000000,,[],0,"[-4.173146724700928, -2.901111602783203]"
85564000000,,[],0,"[-4.178067207336426, -2.901747941970825]"
85575000000,,[],0,"[-4.183007717132568, -2.903409481048584]"
85584000000,,[],0,"[-4.18751335144043, -2.9042255878448486]"
85594000000,,[],0,"[-4.191449165344238, -2.904390573501587]"
85604000000,,[],0,"[-4.195927143096924, -2.914916515350342]"
85616000000,,[],0,"[-4.200860023498535, -2.9076013565063477]"
85624000000,,[],0,"[-4.204952239990234, -2.908022403717041]"
85634000000,,[],0,"[-4.2088446617126465, -2.9081666469573975]"
85645000000,,[],0,"[-4.213222980499268, -2.9086544513702393]"
85654000000,,[],0,"[-4.213713645935059, -2.9088759422302246]"
85665000000,,[],0,"[-4.218581676483154, -2.919790267944336]"
85674000000,,[],0,"[-4.222404956817627, -2.9109113216400146]"
85684000000,,[],0,"[-4.226605415344238, -2.920626401901245]"
85694000000,,[],0,"[-4.231601715087891, -2.9127023220062256]"
85705000000,,[],0,"[-4.236597061157227, -2.9147756099700928]"
85715000000,,[],0,"[-4.2408671379089355, -2.9247376918792725]"
85725000000,,[],0,"[-4.244502067565918, -2.9247894287109375]"
85734000000,,[],0,"[-4.248957633972168, -2.915666103363037]"
85745000000,,[],0,"[-4.253596305847168, -2.9170005321502686]"
85754000000,,[],0,"[-4.25771951675415, -2.9171996116638184]"
85765000000,,[],0,"[-4.258184432983398, -2.9185845851898193]"
85775000000,,[],0,"[-4.261728286743164, -2.918519973754883]"
85786000000,,[],0,"[-4.266207695007324, -2.918754816055298]"
85794000000,,[],0,"[-4.27068567276001, -2.9296045303344727]"
85804000000,,[],0,"[-4.2748236656188965, -2.921259641647339]"
85814000000,,[],0,"[-4.278013706207275, -2.9207913875579834]"
85825000000,,[],0,"[-4.281510829925537, -2.92099666595459]"
85835000000,,[],0,"[-4.2854533195495605, -2.931104898452759]"
85845000000,,[],0,"[-4.289393901824951, -2.9227945804595947]"
85854000000,,[],0,"[-4.293328285217285, -2.9235098361968994]"
85864000000,,[],0,"[-4.2971720695495605, -2.923647165298462]"
85874000000,,[],0,"[-4.297608852386475, -2.9230926036834717]"
85886000000,,[],0,"[-4.304854869842529, -2.9241771697998047]"
85895000000,,[],0,"[-4.3061299324035645, -2.9252824783325195]"
85905000000,,[],0,"[-4.310117244720459, -2.9258341789245605]"
85914000000,,[],0,"[-4.3138322830200195, -2.9262871742248535]"
85924000000,,[],0,"[-4.318243980407715, -2.927510976791382]"
85934000000,,[],0,"[-4.322928428649902, -2.938030481338501]"
85945000000,,[],0,"[-4.327725887298584, -2.9300243854522705]"
85954000000,,[],0,"[-4.340819358825684, -2.9310314655303955]"
85964000000,,[],0,"[-4.335074424743652, -2.931774854660034]"
85975000000,,[],0,"[-4.338878631591797, -2.9326417446136475]"
85985000000,,[],0,"[-4.339311122894287, -2.9329349994659424]"
85995000000,,[],0,"[-4.343313217163086, -2.933527708053589]"
86005000000,,[],0,"[-4.346490383148193, -2.9331846237182617]"
86014000000,,[],0,"[-4.349239349365234, -2.933464288711548]"
86024000000,,[],0,"[-4.3523688316345215, -2.9337549209594727]"
86035000000,,[],0,"[-4.356135368347168, -2.934061050415039]"
86044000000,,[],0,"[-4.359899520874023, -2.944913864135742]"
86054000000,,[],0,"[-4.363018989562988, -2.945772886276245]"
86064000000,,[],0,"[-4.36661434173584, -2.936903953552246]"
86074000000,,[],0,"[-4.3703932762146, -2.9371867179870605]"
86084000000,,[],0,"[-4.373824596405029, -2.9372811317443848]"
86094000000,,[],0,"[-4.374220371246338, -2.9376718997955322]"
86104000000,,[],0,"[-4.3772406578063965, -2.9476184844970703]"
86115000000,,[],0,"[-4.372355937957764, -2.920175790786743]"
86124000000,,[],0,"[-4.3868021965026855, -2.939504861831665]"
86134000000,,[],0,"[-4.39216947555542, -2.940117120742798]"
86151000000,,[],0,"[-4.397391319274902, -2.940917491912842]"
86154000000,,[],0,"[-4.357024669647217, -2.8857040405273438]"
86164000000,,[],0,"[-4.4102935791015625, -2.9518189430236816]"
86174000000,,[],0,"[-4.425703525543213, -2.943307638168335]"
86186000000,,[],0,"[-4.42295503616333, -2.945051431655884]"
86195000000,,[],0,"[-4.429300308227539, -2.946324348449707]"
86205000000,,[],0,"[-4.429986000061035, -2.946686029434204]"
86215000000,,[],0,"[-4.43699836730957, -2.9574217796325684]"
86224000000,,[],0,"[-4.443723678588867, -2.948655843734741]"
86234000000,,[],0,"[-4.449853897094727, -2.957947254180908]"
86244000000,,[],0,"[-4.456596374511719, -2.949108123779297]"
86254000000,,[],0,"[-4.4632158279418945, -2.949666738510132]"
86265000000,,[],0,"[-4.469144821166992, -2.9585578441619873]"
86274000000,,[],0,"[-4.47503662109375, -2.958935022354126]"
86284000000,,[],0,"[-4.4901347160339355, -2.9499614238739014]"
86295000000,,[],0,"[-4.4863667488098145, -2.950183629989624]"
86305000000,,[],0,"[-4.491262912750244, -2.950874090194702]"
86315000000,,[],0,"[-4.491804122924805, -2.9511399269104004]"
86325000000,,[],0,"[-4.496999740600586, -2.952855110168457]"
86335000000,,[],0,"[-4.5022053718566895, -2.955334186553955]"
86344000000,,[],0,"[-4.507294654846191, -2.9681873321533203]"
86354000000,,[],0,"[-4.512256145477295, -2.9628031253814697]"
86365000000,,[],0,"[-4.517186164855957, -2.966259241104126]"
86374000000,,[],0,"[-4.521965980529785, -2.9783997535705566]"
86384000000,,[],0,"[-4.526675224304199, -2.972839832305908]"
86400000000,,[],0,"[-4.540606498718262, -2.977102279663086]"
86403000000,,[],0,"[-4.53572416305542, -2.9809675216674805]"
86414000000,,[],0,"[-4.539889335632324, -2.981419324874878]"
86424000000,,[],0,"[-4.539889335632324, -2.9838740825653076]"
86434000000,,[],0,"[-4.543911457061768, -2.9877350330352783]"
86445000000,,[],0,"[-4.547903537750244, -2.991467237472534]"
86455000000,,[],0,"[-4.551852226257324, -2.994410991668701]"
86464000000,,[],0,"[-4.55570650100708, -2.996166229248047]"
86474000000,,[],0,"[-4.559196472167969, -2.9982616901397705]"
86484000000,,[],0,"[-4.562477111816406, -3.0008347034454346]"
86495000000,,[],0,"[-4.5663652420043945, -3.0127041339874268]"
86504000000,,[],0,"[-4.570576190948486, -3.0056307315826416]"
86514000000,,[],0,"[-4.573907375335693, -3.0080862045288086]"
86524000000,,[],0,"[-4.576703071594238, -3.008397340774536]"
86535000000,,[],0,"[-4.577033996582031, -3.01100754737854]"
86545000000,,[],0,"[-4.58018159866333, -3.013622522354126]"
86555000000,,[],0,"[-4.583967685699463, -3.015552520751953]"
86564000000,,[],0,"[-4.586982727050781, -3.026430368423462]"
86575000000,,[],0,"[-4.589963912963867, -3.0196449756622314]"
86585000000,,[],0,"[-4.592883586883545, -3.0226972103118896]"
86594000000,,[],0,"[-4.5963335037231445, -3.025763511657715]"
86604000000,,[],0,"[-4.597063064575195, -3.0367677211761475]"
86614000000,,[],0,"[-4.601964950561523, -3.0375964641571045]"
86624000000,,[],0,"[-4.604497909545898, -3.031033754348755]"
86634000000,,[],0,"[-4.607651710510254, -3.030360460281372]"
86647000000,,[],0,"[-4.607651710510254, -3.031916618347168]"
86655000000,,[],0,"[-4.536347389221191, -2.949423313140869]"
86664000000,,[],0,"[-4.614049911499023, -3.0345618724823]"
86674000000,,[],0,"[-4.616398811340332, -3.0349128246307373]"
86684000000,,[],0,"[-4.6197829246521, -3.0366721153259277]"
86694000000,,[],0,"[-4.623208045959473, -3.0477359294891357]"
86704000000,,[],0,"[-4.625486373901367, -3.04768967628479]"
86714000000,,[],0,"[-4.627349853515625, -3.038940906524658]"
86724000000,,[],0,"[-4.630019187927246, -3.0399539470672607]"
86735000000,,[],0,"[-4.63284969329834, -3.0408382415771484]"
86745000000,,[],0,"[-4.6345744132995605, -3.0406084060668945]"
86755000000,,[],0,"[-4.634799003601074, -3.0406556129455566]"
86765000000,,[],0,"[-4.636589050292969, -3.0417544841766357]"
86774000000,,[],0,"[-4.6395182609558105, -3.043015241622925]"
86785000000,,[],0,"[-4.642345905303955, -3.0441839694976807]"
86794000000,,[],0,"[-4.644713878631592, -3.044219493865967]"
86804000000,,[],0,"[-4.646244525909424, -3.044462203979492]"
86814000000,,[],0,"[-4.648403167724609, -3.045656442642212]"
86824000000,,[],0,"[-4.650921821594238, -3.0563130378723145]"
86834000000,,[],0,"[-4.661942958831787, -3.0463314056396484]"
86844000000,,[],0,"[-4.653493404388428, -3.045315980911255]"
86853000000,,[],0,"[-4.6552910804748535, -3.045280933380127]"
86865000000,,[],0,"[-4.656978130340576, -3.046055793762207]"
86874000000,,[],0,"[-4.657404899597168, -3.047351121902466]"
86884000000,,[],0,"[-4.659408092498779, -3.048656940460205]"
86894000000,,[],0,"[-4.6614885330200195, -3.0588881969451904]"
86904000000,,[],0,"[-4.663744926452637, -3.050097942352295]"
86915000000,,[],0,"[-4.665995121002197, -3.0513968467712402]"
86925000000,,[],0,"[-4.668223857879639, -3.0620994567871094]"
86934000000,,[],0,"[-4.669531345367432, -3.061713933944702]"
86944000000,,[],0,"[-4.67124605178833, -3.0514583587646484]"
86956000000,,[],0,"[-4.673222064971924, -3.0525662899017334]"
86964000000,,[],0,"[-4.6749091148376465, -3.052743673324585]"
86974000000,,[],0,"[-4.675129413604736, -3.0536956787109375]"
86985000000,,[],0,"[-4.675943374633789, -3.053009510040283]"
86994000000,,[],0,"[-4.677464008331299, -3.0519514083862305]"
87004000000,,[],0,"[-4.6789703369140625, -3.0514883995056152]"
87014000000,,[],0,"[-4.6804728507995605, -3.0523529052734375]"
87024000000,,[],0,"[-4.681961536407471, -3.0537147521972656]"
87034000000,,[],0,"[-4.683620452880859, -3.0542151927948]"
87044000000,,[],0,"[-4.685418128967285, -3.0636205673217773]"
87054000000,,[],0,"[-4.696687698364258, -3.0539681911468506]"
87065000000,,[],0,"[-4.688973903656006, -3.055007219314575]"
87077000000,,[],0,"[-4.6906328201293945, -3.0546281337738037]"
87085000000,,[],0,"[-4.690850734710693, -3.0546393394470215]"
87095000000,,[],0,"[-4.692926406860352, -3.0542032718658447]"
87105000000,,[],0,"[-4.695315361022949, -3.053744077682495]"
87115000000,,[],0,"[-4.697702884674072, -3.0540640354156494]"
87125000000,,[],0,"[-4.69964075088501, -3.064391851425171]"
87135000000,,[],0,"[-4.700753688812256, -3.0545196533203125]"
87145000000,,[],0,"[-4.702271938323975, -3.063717842102051]"
87154000000,,[],0,"[-4.704132080078125, -3.0646822452545166]"
87164000000,,[],0,"[-4.70507287979126, -3.055219888687134]"
87174000000,,[],0,"[-4.705647945404053, -3.055219888687134]"
87184000000,,[],0,"[-4.706878662109375, -3.0553250312805176]"
87195000000,,[],0,"[-4.7070536613464355, -3.0550966262817383]"
87205000000,,[],0,"[-4.708454608917236, -3.0549681186676025]"
87215000000,,[],0,"[-4.709853172302246, -3.05483341217041]"
87224000000,,[],0,"[-4.711274147033691, -3.054537057876587]"
87234000000,,[],0,"[-4.712747097015381, -3.054047107696533]"
87244000000,,[],0,"[-4.714206218719482, -3.0535495281219482]"
87254000000,,[],0,"[-4.71565580368042, -3.06259822845459]"
87264000000,,[],0,"[-4.7163615226745605, -3.062195062637329]"
87275000000,,[],0,"[-4.688990116119385, -3.0140960216522217]"
87285000000,,[],0,"[-4.719021797180176, -3.049274444580078]"
87294000000,,[],0,"[-4.720395088195801, -3.051851987838745]"
87304000000,,[],0,"[-4.720583915710449, -3.0515246391296387]"
87314000000,,[],0,"[-4.722443103790283, -3.051668882369995]"
87325000000,,[],0,"[-4.723766803741455, -3.0515191555023193]"
87335000000,,[],0,"[-4.725085735321045, -3.060924530029297]"
87345000000,,[],0,"[-4.726402282714844, -3.0511691570281982]"
87355000000,,[],0,"[-4.72770357131958, -3.0519537925720215]"
87364000000,,[],0,"[-4.728878498077393, -3.061866283416748]"
87375000000,,[],0,"[-4.729977130889893, -3.0621562004089355]"
87384000000,,[],0,"[-4.740598678588867, -3.0530378818511963]"
87394000000,,[],0,"[-4.7321367263793945, -3.053328037261963]"
87404000000,,[],0,"[-4.732950210571289, -3.053424119949341]"
87414000000,,[],0,"[-4.733083248138428, -3.051774024963379]"
87425000000,,[],0,"[-4.733860492706299, -3.050565004348755]"
87434000000,,[],0,"[-4.734529972076416, -3.0599048137664795]"
87444000000,,[],0,"[-4.735584259033203, -3.050051689147949]"
87454000000,,[],0,"[-4.737332344055176, -3.049816131591797]"
87464000000,,[],0,"[-4.738631248474121, -3.0495893955230713]"
87474000000,,[],0,"[-4.739380359649658, -3.0590202808380127]"
87485000000,,[],0,"[-4.740108966827393, -3.0589287281036377]"
87494000000,,[],0,"[-4.741703510284424, -3.0588417053222656]"
87505000000,,[],0,"[-4.743494033813477, -3.0514798164367676]"
87515000000,,[],0,"[-4.744102954864502, -3.050729990005493]"
87525000000,,[],0,"[-4.744215488433838, -3.050323009490967]"
87535000000,,[],0,"[-4.744993686676025, -3.049942970275879]"
87545000000,,[],0,"[-4.746641635894775, -3.0496373176574707]"
87554000000,,[],0,"[-4.747844219207764, -3.0491981506347656]"
87564000000,,[],0,"[-4.7482523918151855, -3.0485899448394775]"
87575000000,,[],0,"[-4.748528957366943, -3.047757625579834]"
87584000000,,[],0,"[-4.749324321746826, -3.056331157684326]"
87594000000,,[],0,"[-4.7505059242248535, -3.0471584796905518]"
87605000000,,[],0,"[-4.761250972747803, -3.0479190349578857]"
87614000000,,[],0,"[-4.751965522766113, -3.047023296356201]"
87624000000,,[],0,"[-4.753017425537109, -3.0470006465911865]"
87634000000,,[],0,"[-4.753173828125, -3.046358823776245]"
87644000000,,[],0,"[-4.754365921020508, -3.047316074371338]"
87654000000,,[],0,"[-4.755670547485352, -3.0482981204986572]"
87665000000,,[],0,"[-4.756904602050781, -3.0583384037017822]"
87675000000,,[],0,"[-4.758077621459961, -3.0476949214935303]"
87684000000,,[],0,"[-4.758450508117676, -3.0474865436553955]"
87694000000,,[],0,"[-4.760267734527588, -3.0577785968780518]"
87704000000,,[],0,"[-4.760498046875, -3.0568089485168457]"
87715000000,,[],0,"[-4.761142253875732, -3.0458645820617676]"
87725000000,,[],0,"[-4.7618231773376465, -3.0457212924957275]"
87735000000,,[],0,"[-4.762425422668457, -3.045773983001709]"
87745000000,,[],0,"[-4.762537002563477, -3.046171188354492]"
87755000000,,[],0,"[-4.76324462890625, -3.0467019081115723]"
87766000000,,[],0,"[-4.764010906219482, -3.0467984676361084]"
87774000000,,[],0,"[-4.765061378479004, -3.0457019805908203]"
87784000000,,[],0,"[-4.766115665435791, -3.0453875064849854]"
87794000000,,[],0,"[-4.767167568206787, -3.046036720275879]"
87805000000,,[],0,"[-4.768270492553711, -3.055140256881714]"
87815000000,,[],0,"[-4.769572734832764, -3.054168939590454]"
87824000000,,[],0,"[-4.771181583404541, -3.0451786518096924]"
87835000000,,[],0,"[-4.7728376388549805, -3.0457842350006104]"
87844000000,,[],0,"[-4.7728376388549805, -3.0459117889404297]"
87854000000,,[],0,"[-4.774550914764404, -3.056337594985962]"
87865000000,,[],0,"[-4.775196075439453, -3.045762300491333]"
87875000000,,[],0,"[-4.7764434814453125, -3.0460422039031982]"
87885000000,,[],0,"[-4.777653217315674, -3.046751022338867]"
87895000000,,[],0,"[-4.7789716720581055, -3.0477285385131836]"
87905000000,,[],0,"[-4.780633449554443, -3.048811197280884]"
87914000000,,[],0,"[-4.782294273376465, -3.0595431327819824]"
87924000000,,[],0,"[-4.7839531898498535, -3.060635805130005]"
87934000000,,[],0,"[-4.7856059074401855, -3.0520970821380615]"
87944000000,,[],0,"[-4.7872514724731445, -3.0529770851135254]"
87954000000,,[],0,"[-4.78874397277832, -3.0531320571899414]"
87965000000,,[],0,"[-4.788944721221924, -3.054168939590454]"
87975000000,,[],0,"[-4.790576934814453, -3.055280923843384]"
87984000000,,[],0,"[-4.792300701141357, -3.056487560272217]"
87994000000,,[],0,"[-4.793980121612549, -3.0576648712158203]"
88004000000,,[],0,"[-4.7956671714782715, -3.0588440895080566]"
88015000000,,[],0,"[-4.7973527908325195, -3.060028076171875]"
88026000000,,[],0,"[-4.7990264892578125, -3.0708696842193604]"
88035000000,,[],0,"[-4.800688743591309, -3.0720443725585938]"
88045000000,,[],0,"[-4.802345275878906, -3.063565731048584]"
88054000000,,[],0,"[-4.804001331329346, -3.0645575523376465]"
88065000000,,[],0,"[-4.805500030517578, -3.06552791595459]"
88075000000,,[],0,"[-4.80570125579834, -3.065840721130371]"
88085000000,,[],0,"[-4.807390213012695, -3.0670783519744873]"
88094000000,,[],0,"[-4.809074401855469, -3.0683205127716064]"
88104000000,,[],0,"[-4.810759544372559, -3.0792646408081055]"
88115000000,,[],0,"[-4.812449932098389, -3.0708248615264893]"
88125000000,,[],0,"[-4.8141350746154785, -3.0720813274383545]"
88135000000,,[],0,"[-4.815813064575195, -3.082937240600586]"
88145000000,,[],0,"[-4.817483901977539, -3.084153652191162]"
88154000000,,[],0,"[-4.819148063659668, -3.0757288932800293]"
88164000000,,[],0,"[-4.820802688598633, -3.0767407417297363]"
88174000000,,[],0,"[-4.822308540344238, -3.076908826828003]"
88184000000,,[],0,"[-4.822510242462158, -3.0781021118164062]"
88195000000,,[],0,"[-4.823814392089844, -3.078911304473877]"
88204000000,,[],0,"[-4.825898170471191, -3.0807363986968994]"
88215000000,,[],0,"[-4.827591419219971, -3.08206844329834]"
88225000000,,[],0,"[-4.8292927742004395, -3.083402395248413]"
88234000000,,[],0,"[-4.830990314483643, -3.0847365856170654]"
88244000000,,[],0,"[-4.832675457000732, -3.095770835876465]"
88255000000,,[],0,"[-4.834353446960449, -3.0970938205718994]"
88265000000,,[],0,"[-4.845698833465576, -3.0982885360717773]"
88274000000,,[],0,"[-4.837691307067871, -3.0993828773498535]"
88285000000,,[],0,"[-4.83920431137085, -3.0997183322906494]"
88295000000,,[],0,"[-4.839406967163086, -3.1009631156921387]"
88305000000,,[],0,"[-4.8409953117370605, -3.10221004486084]"
88314000000,,[],0,"[-4.8426971435546875, -3.093719959259033]"
88324000000,,[],0,"[-4.8444013595581055, -3.0949864387512207]"
88334000000,,[],0,"[-4.846114635467529, -3.0962541103363037]"
88345000000,,[],0,"[-4.847819805145264, -3.0976061820983887]"
88354000000,,[],0,"[-4.849520206451416, -3.1087372303009033]"
88364000000,,[],0,"[-4.8512139320373535, -3.1004109382629395]"
88374000000,,[],0,"[-4.852900505065918, -3.1018121242523193]"
88385000000,,[],0,"[-4.854578018188477, -3.1029529571533203]"
88395000000,,[],0,"[-4.856104850769043, -3.1031336784362793]"
88404000000,,[],0,"[-4.856308460235596, -3.1045875549316406]"
88415000000,,[],0,"[-4.858028888702393, -3.1060383319854736]"
88424000000,,[],0,"[-4.859744548797607, -3.1074960231781006]"
88434000000,,[],0,"[-4.861461639404297, -3.10896372795105]"
88444000000,,[],0,"[-4.863184928894043, -3.1006691455841064]"
88455000000,,[],0,"[-4.864900588989258, -3.111887216567993]"
88465000000,,[],0,"[-4.866589069366455, -3.1230857372283936]"
88474000000,,[],0,"[-4.868297100067139, -3.1246519088745117]"
88484000000,,[],0,"[-4.8797197341918945, -3.1163816452026367]"
88494000000,,[],0,"[-4.871695041656494, -3.126523017883301]"
88504000000,,[],0,"[-4.87321138381958, -3.127511739730835]"
88515000000,,[],0,"[-4.874650001525879, -3.1191511154174805]"
88524000000,,[],0,"[-4.875027179718018, -3.1206295490264893]"
88534000000,,[],0,"[-4.876753330230713, -3.1220083236694336]"
88544000000,,[],0,"[-4.878476142883301, -3.123450756072998]"
88554000000,,[],0,"[-4.8802032470703125, -3.1249659061431885]"
88564000000,,[],0,"[-4.881939888000488, -3.1264824867248535]"
88575000000,,[],0,"[-4.883665084838867, -3.137766122817993]"
88584000000,,[],0,"[-4.885383605957031, -3.139270305633545]"
88595000000,,[],0,"[-4.8870930671691895, -3.1310033798217773]"
88605000000,,[],0,"[-4.888795375823975, -3.132368564605713]"
88615000000,,[],0,"[-4.890338897705078, -3.132368564605713]"
88625000000,,[],0,"[-4.89054536819458, -3.133852481842041]"
88634000000,,[],0,"[-4.892289638519287, -3.1354024410247803]"
88644000000,,[],0,"[-4.894030570983887, -3.136958122253418]"
88654000000,,[],0,"[-4.8957719802856445, -3.1385254859924316]"
88665000000,,[],0,"[-4.89752197265625, -3.140089511871338]"
88675000000,,[],0,"[-4.89926290512085, -3.1416478157043457]"
88685000000,,[],0,"[-4.900998592376709, -3.152998447418213]"
88695000000,,[],0,"[-4.9027276039123535, -3.1545464992523193]"
88705000000,,[],0,"[-4.914201259613037, -3.1462953090667725]"
88714000000,,[],0,"[-4.906154155731201, -3.155616044998169]"
88724000000,,[],0,"[-4.9076995849609375, -3.157601833343506]"
88735000000,,[],0,"[-4.907905578613281, -3.149244785308838]"
88745000000,,[],0,"[-4.90954065322876, -3.150818347930908]"
88754000000,,[],0,"[-4.911294460296631, -3.1523020267486572]"
88764000000,,[],0,"[-4.913046836853027, -3.1538355350494385]"
88776000000,,[],0,"[-4.914808750152588, -3.1554415225982666]"
88784000000,,[],0,"[-4.916563987731934, -3.157043695449829]"
88794000000,,[],0,"[-4.9183125495910645, -3.168459415435791]"
88804000000,,[],0,"[-4.920051574707031, -3.170048475265503]"
88814000000,,[],0,"[-4.921785831451416, -3.161825180053711]"
88825000000,,[],0,"[-4.923512935638428, -3.171208620071411]"
88834000000,,[],0,"[-4.9250807762146, -3.1732070446014404]"
88844000000,,[],0,"[-4.925288677215576, -3.1648685932159424]"
88854000000,,[],0,"[-4.927057266235352, -3.166482448577881]"
88864000000,,[],0,"[-4.92881965637207, -3.1680030822753906]"
88875000000,,[],0,"[-4.9305830001831055, -3.169565439224243]"
88885000000,,[],0,"[-4.932318210601807, -3.1711795330047607]"
88895000000,,[],0,"[-4.934109210968018, -3.1728413105010986]"
88905000000,,[],0,"[-4.935863971710205, -3.174476385116577]"
88915000000,,[],0,"[-4.937614440917969, -3.185943841934204]"
88924000000,,[],0,"[-4.949159145355225, -3.1777336597442627]"
88935000000,,[],0,"[-4.941082954406738, -3.179192066192627]"
88945000000,,[],0,"[-4.942647457122803, -3.1794049739837646]"
88955000000,,[],0,"[-4.942854881286621, -3.180964946746826]"
88964000000,,[],0,"[-4.944509983062744, -3.1826331615448]"
88975000000,,[],0,"[-4.946280002593994, -3.1843032836914062]"
88984000000,,[],0,"[-4.948052883148193, -3.185981273651123]"
88995000000,,[],0,"[-4.94983434677124, -3.1876566410064697]"
89005000000,,[],0,"[-4.951610088348389, -3.189326286315918]"
89015000000,,[],0,"[-4.953378200531006, -3.20085072517395]"
89025000000,,[],0,"[-4.95513916015625, -3.202505588531494]"
89034000000,,[],0,"[-4.956892967224121, -3.194301128387451]"
89044000000,,[],0,"[-4.95863676071167, -3.1956653594970703]"
89056000000,,[],0,"[-4.96022367477417, -3.1970479488372803]"
89064000000,,[],0,"[-4.960433483123779, -3.1974434852600098]"
89075000000,,[],0,"[-4.962218761444092, -3.1991357803344727]"
